#    L    TT             EE             BB             TE             PP             TP             EP          
   216    0.56510E+04    0.77461E+00    0.00000E+00    0.74162E+01    0.54349E-07    0.85335E-04    0.91159E-07
   217    0.56538E+04    0.79213E+00    0.00000E+00    0.89601E+01    0.54086E-07    0.84518E-04    0.92019E-07
   218    0.56559E+04    0.81109E+00    0.00000E+00    0.10517E+02    0.53825E-07    0.83712E-04    0.92770E-07
   219    0.56573E+04    0.83147E+00    0.00000E+00    0.12089E+02    0.53565E-07    0.82915E-04    0.93414E-07
   220    0.56582E+04    0.85344E+00    0.00000E+00    0.13670E+02    0.53308E-07    0.82129E-04    0.93957E-07
   221    0.56585E+04    0.87691E+00    0.00000E+00    0.15264E+02    0.53053E-07    0.81352E-04    0.94400E-07
   222    0.56582E+04    0.90203E+00    0.00000E+00    0.16868E+02    0.52800E-07    0.80585E-04    0.94750E-07
   223    0.56571E+04    0.92873E+00    0.00000E+00    0.18483E+02    0.52548E-07    0.79827E-04    0.95008E-07
   224    0.56556E+04    0.95701E+00    0.00000E+00    0.20106E+02    0.52299E-07    0.79079E-04    0.95178E-07
   225    0.56534E+04    0.98702E+00    0.00000E+00    0.21740E+02    0.52051E-07    0.78340E-04    0.95265E-07
   226    0.56506E+04    0.10188E+01    0.00000E+00    0.23380E+02    0.51805E-07    0.77611E-04    0.95272E-07
   227    0.56472E+04    0.10522E+01    0.00000E+00    0.25029E+02    0.51561E-07    0.76890E-04    0.95203E-07
   228    0.56432E+04    0.10874E+01    0.00000E+00    0.26684E+02    0.51319E-07    0.76179E-04    0.95062E-07
   229    0.56386E+04    0.11244E+01    0.00000E+00    0.28345E+02    0.51079E-07    0.75476E-04    0.94852E-07
   230    0.56333E+04    0.11633E+01    0.00000E+00    0.30012E+02    0.50841E-07    0.74782E-04    0.94576E-07
   231    0.56274E+04    0.12039E+01    0.00000E+00    0.31684E+02    0.50604E-07    0.74097E-04    0.94239E-07
