#    L    TT             EE             TE             PP             TP          
   225    0.57061E+04    0.99241E+00    0.21850E+02    0.24137E+07    0.13367E+04
   226    0.57031E+04    0.10243E+01    0.23506E+02    0.24023E+07    0.13243E+04
   227    0.56994E+04    0.10579E+01    0.25171E+02    0.23910E+07    0.13120E+04
   228    0.56952E+04    0.10932E+01    0.26842E+02    0.23798E+07    0.12998E+04
   229    0.56903E+04    0.11303E+01    0.28519E+02    0.23686E+07    0.12878E+04
   230    0.56848E+04    0.11693E+01    0.30202E+02    0.23576E+07    0.12760E+04
   231    0.56787E+04    0.12102E+01    0.31890E+02    0.23466E+07    0.12643E+04
   232    0.56720E+04    0.12529E+01    0.33582E+02    0.23357E+07    0.12527E+04
   233    0.56646E+04    0.12976E+01    0.35276E+02    0.23249E+07    0.12413E+04
   234    0.56566E+04    0.13442E+01    0.36973E+02    0.23142E+07    0.12300E+04
   235    0.56479E+04    0.13928E+01    0.38672E+02    0.23035E+07    0.12189E+04
   236    0.56387E+04    0.14434E+01    0.40372E+02    0.22929E+07    0.12079E+04
   237    0.56288E+04    0.14960E+01    0.42073E+02    0.22824E+07    0.11970E+04
   238    0.56183E+04    0.15507E+01    0.43773E+02    0.22720E+07    0.11863E+04
   239    0.56072E+04    0.16074E+01    0.45472E+02    0.22617E+07    0.11757E+04
   240    0.55954E+04    0.16662E+01    0.47169E+02    0.22514E+07    0.11653E+04
   241    0.55832E+04    0.17271E+01    0.48863E+02    0.22412E+07    0.11549E+04
   242    0.55703E+04    0.17901E+01    0.50554E+02    0.22311E+07    0.11447E+04
   243    0.55568E+04    0.18553E+01    0.52241E+02    0.22210E+07    0.11346E+04
   244    0.55427E+04    0.19226E+01    0.53924E+02    0.22110E+07    0.11247E+04
   245    0.55280E+04    0.19921E+01    0.55600E+02    0.22011E+07    0.11149E+04
   246    0.55128E+04    0.20638E+01    0.57271E+02    0.21913E+07    0.11051E+04
   247    0.54970E+04    0.21377E+01    0.58934E+02    0.21815E+07    0.10955E+04
   248    0.54807E+04    0.22140E+01    0.60590E+02    0.21718E+07    0.10861E+04
   249    0.54638E+04    0.22923E+01    0.62237E+02    0.21621E+07    0.10767E+04
   250    0.54464E+04    0.23731E+01    0.63874E+02    0.21525E+07    0.10674E+04
   251    0.54285E+04    0.24559E+01    0.65503E+02    0.21430E+07    0.10583E+04
   252    0.54099E+04    0.25412E+01    0.67120E+02    0.21336E+07    0.10492E+04
   253    0.53910E+04    0.26285E+01    0.68726E+02    0.21242E+07    0.10403E+04
   254    0.53714E+04    0.27183E+01    0.70320E+02    0.21149E+07    0.10315E+04
   255    0.53514E+04    0.28102E+01    0.71901E+02    0.21056E+07    0.10228E+04
   256    0.53309E+04    0.29046E+01    0.73470E+02    0.20964E+07    0.10141E+04
   257    0.53099E+04    0.30010E+01    0.75019E+02    0.20873E+07    0.10056E+04
   258    0.52884E+04    0.30999E+01    0.76561E+02    0.20782E+07    0.99721E+03
   259    0.52664E+04    0.32010E+01    0.78080E+02    0.20692E+07    0.98890E+03
   260    0.52441E+04    0.33045E+01    0.79591E+02    0.20602E+07    0.98068E+03
   261    0.52212E+04    0.34101E+01    0.81072E+02    0.20513E+07    0.97257E+03
   262    0.51978E+04    0.35181E+01    0.82545E+02    0.20425E+07    0.96455E+03
   263    0.51742E+04    0.36283E+01    0.84003E+02    0.20337E+07    0.95662E+03
   264    0.51500E+04    0.37408E+01    0.85439E+02    0.20250E+07    0.94879E+03
   265    0.51253E+04    0.38555E+01    0.86845E+02    0.20164E+07    0.94105E+03
   266    0.51003E+04    0.39727E+01    0.88242E+02    0.20078E+07    0.93340E+03
   267    0.50747E+04    0.40918E+01    0.89610E+02    0.19992E+07    0.92584E+03
   268    0.50488E+04    0.42134E+01    0.90962E+02    0.19907E+07    0.91837E+03
   269    0.50223E+04    0.43371E+01    0.92292E+02    0.19823E+07    0.91099E+03
   270    0.49956E+04    0.44630E+01    0.93599E+02    0.19739E+07    0.90370E+03
   271    0.49684E+04    0.45911E+01    0.94884E+02    0.19656E+07    0.89649E+03
   272    0.49410E+04    0.47215E+01    0.96138E+02    0.19573E+07    0.88936E+03
   273    0.49132E+04    0.48538E+01    0.97377E+02    0.19491E+07    0.88232E+03
   274    0.48850E+04    0.49884E+01    0.98579E+02    0.19410E+07    0.87536E+03
   275    0.48565E+04    0.51250E+01    0.99765E+02    0.19329E+07    0.86848E+03
   276    0.48277E+04    0.52637E+01    0.10091E+03    0.19248E+07    0.86168E+03
   277    0.47985E+04    0.54045E+01    0.10205E+03    0.19168E+07    0.85495E+03
   278    0.47691E+04    0.55474E+01    0.10314E+03    0.19089E+07    0.84831E+03
   279    0.47393E+04    0.56922E+01    0.10421E+03    0.19010E+07    0.84173E+03
   280    0.47092E+04    0.58390E+01    0.10526E+03    0.18931E+07    0.83524E+03
   281    0.46790E+04    0.59878E+01    0.10627E+03    0.18853E+07    0.82881E+03
   282    0.46484E+04    0.61384E+01    0.10725E+03    0.18776E+07    0.82246E+03
   283    0.46175E+04    0.62910E+01    0.10821E+03    0.18699E+07    0.81618E+03
   284    0.45865E+04    0.64454E+01    0.10913E+03    0.18622E+07    0.80997E+03
