#    L    TT             EE             BB             TE             PP             TP             EP          
   175    0.51023E+04    0.86616E+00    0.00000E+00   -0.39036E+02    0.67356E-07    0.13099E-03   -0.18434E-07
   176    0.51271E+04    0.85488E+00    0.00000E+00   -0.38399E+02    0.66986E-07    0.12951E-03   -0.17654E-07
   177    0.51516E+04    0.84361E+00    0.00000E+00   -0.37735E+02    0.66620E-07    0.12805E-03   -0.16507E-07
   178    0.51756E+04    0.83257E+00    0.00000E+00   -0.37044E+02    0.66256E-07    0.12662E-03   -0.15016E-07
   179    0.51991E+04    0.82145E+00    0.00000E+00   -0.36324E+02    0.65895E-07    0.12521E-03   -0.13202E-07
   180    0.52223E+04    0.81049E+00    0.00000E+00   -0.35577E+02    0.65538E-07    0.12383E-03   -0.11089E-07
   181    0.52450E+04    0.79968E+00    0.00000E+00   -0.34804E+02    0.65183E-07    0.12247E-03   -0.86997E-08
   182    0.52672E+04    0.78910E+00    0.00000E+00   -0.34003E+02    0.64831E-07    0.12114E-03   -0.60563E-08
   183    0.52889E+04    0.77867E+00    0.00000E+00   -0.33175E+02    0.64483E-07    0.11982E-03   -0.31816E-08
   184    0.53101E+04    0.76848E+00    0.00000E+00   -0.32319E+02    0.64137E-07    0.11853E-03   -0.98171E-10
   185    0.53310E+04    0.75866E+00    0.00000E+00   -0.31439E+02    0.63794E-07    0.11727E-03    0.31713E-08
   186    0.53510E+04    0.74909E+00    0.00000E+00   -0.30530E+02    0.63454E-07    0.11602E-03    0.66041E-08
   187    0.53708E+04    0.73990E+00    0.00000E+00   -0.29595E+02    0.63116E-07    0.11479E-03    0.10178E-07
   188    0.53901E+04    0.73107E+00    0.00000E+00   -0.28635E+02    0.62782E-07    0.11358E-03    0.13869E-07
   189    0.54088E+04    0.72265E+00    0.00000E+00   -0.27648E+02    0.62450E-07    0.11240E-03    0.17657E-07
   190    0.54273E+04    0.71469E+00    0.00000E+00   -0.26637E+02    0.62121E-07    0.11123E-03    0.21517E-07
   191    0.54449E+04    0.70722E+00    0.00000E+00   -0.25598E+02    0.61794E-07    0.11008E-03    0.25427E-07
