#    L    TT             EE             BB             TE             PP             TP             EP          
   102    0.27374E+04    0.80587E+00    0.00000E+00   -0.24388E+02    0.10587E-06    0.34007E-03   -0.10304E-06
   103    0.27687E+04    0.82029E+00    0.00000E+00   -0.25050E+02    0.10521E-06    0.33518E-03   -0.65820E-07
   104    0.28003E+04    0.83457E+00    0.00000E+00   -0.25710E+02    0.10456E-06    0.33037E-03   -0.28624E-07
   105    0.28320E+04    0.84862E+00    0.00000E+00   -0.26369E+02    0.10391E-06    0.32566E-03    0.78128E-08
   106    0.28640E+04    0.86252E+00    0.00000E+00   -0.27027E+02    0.10326E-06    0.32102E-03    0.42757E-07
   107    0.28959E+04    0.87612E+00    0.00000E+00   -0.27682E+02    0.10262E-06    0.31647E-03    0.75478E-07
   108    0.29282E+04    0.88949E+00    0.00000E+00   -0.28336E+02    0.10198E-06    0.31199E-03    0.10524E-06
   109    0.29606E+04    0.90256E+00    0.00000E+00   -0.28986E+02    0.10135E-06    0.30758E-03    0.13132E-06
   110    0.29931E+04    0.91534E+00    0.00000E+00   -0.29631E+02    0.10072E-06    0.30323E-03    0.15298E-06
   111    0.30258E+04    0.92788E+00    0.00000E+00   -0.30272E+02    0.10009E-06    0.29894E-03    0.16967E-06
   112    0.30587E+04    0.94013E+00    0.00000E+00   -0.30909E+02    0.99471E-07    0.29471E-03    0.18157E-06
   113    0.30917E+04    0.95207E+00    0.00000E+00   -0.31541E+02    0.98854E-07    0.29054E-03    0.18905E-06
   114    0.31249E+04    0.96364E+00    0.00000E+00   -0.32166E+02    0.98241E-07    0.28643E-03    0.19247E-06
   115    0.31583E+04    0.97498E+00    0.00000E+00   -0.32785E+02    0.97632E-07    0.28238E-03    0.19218E-06
   116    0.31917E+04    0.98587E+00    0.00000E+00   -0.33396E+02    0.97028E-07    0.27839E-03    0.18855E-06
   117    0.32254E+04    0.99638E+00    0.00000E+00   -0.33999E+02    0.96428E-07    0.27446E-03    0.18194E-06
   118    0.32593E+04    0.10067E+01    0.00000E+00   -0.34595E+02    0.95833E-07    0.27059E-03    0.17271E-06
   119    0.32932E+04    0.10166E+01    0.00000E+00   -0.35181E+02    0.95241E-07    0.26678E-03    0.16122E-06
   120    0.33272E+04    0.10259E+01    0.00000E+00   -0.35757E+02    0.94654E-07    0.26303E-03    0.14784E-06
   121    0.33612E+04    0.10351E+01    0.00000E+00   -0.36324E+02    0.94071E-07    0.25934E-03    0.13292E-06
