#    L    TT             EE             BB             TE             PP             TP             EP          
   116    0.31916E+04    0.98005E+00    0.00000E+00   -0.33215E+02    0.96658E-07    0.27373E-03    0.19509E-06
   117    0.32253E+04    0.99067E+00    0.00000E+00   -0.33820E+02    0.96058E-07    0.26987E-03    0.18527E-06
   118    0.32592E+04    0.10011E+01    0.00000E+00   -0.34418E+02    0.95462E-07    0.26607E-03    0.17267E-06
   119    0.32930E+04    0.10111E+01    0.00000E+00   -0.35006E+02    0.94870E-07    0.26232E-03    0.15769E-06
   120    0.33270E+04    0.10206E+01    0.00000E+00   -0.35585E+02    0.94283E-07    0.25863E-03    0.14077E-06
   121    0.33610E+04    0.10299E+01    0.00000E+00   -0.36154E+02    0.93700E-07    0.25500E-03    0.12230E-06
   122    0.33951E+04    0.10386E+01    0.00000E+00   -0.36713E+02    0.93121E-07    0.25143E-03    0.10272E-06
   123    0.34292E+04    0.10470E+01    0.00000E+00   -0.37262E+02    0.92547E-07    0.24791E-03    0.82437E-07
   124    0.34635E+04    0.10549E+01    0.00000E+00   -0.37797E+02    0.91977E-07    0.24446E-03    0.61863E-07
   125    0.34977E+04    0.10624E+01    0.00000E+00   -0.38321E+02    0.91411E-07    0.24107E-03    0.41417E-07
   126    0.35320E+04    0.10695E+01    0.00000E+00   -0.38834E+02    0.90849E-07    0.23773E-03    0.21515E-07
   127    0.35663E+04    0.10761E+01    0.00000E+00   -0.39333E+02    0.90292E-07    0.23446E-03    0.25715E-08
   128    0.36006E+04    0.10824E+01    0.00000E+00   -0.39819E+02    0.89739E-07    0.23126E-03   -0.14998E-07
   129    0.36349E+04    0.10881E+01    0.00000E+00   -0.40291E+02    0.89191E-07    0.22811E-03   -0.30778E-07
   130    0.36693E+04    0.10932E+01    0.00000E+00   -0.40748E+02    0.88647E-07    0.22503E-03   -0.44354E-07
   131    0.37037E+04    0.10980E+01    0.00000E+00   -0.41191E+02    0.88107E-07    0.22201E-03   -0.55409E-07
   132    0.37381E+04    0.11023E+01    0.00000E+00   -0.41618E+02    0.87571E-07    0.21905E-03   -0.64020E-07
   133    0.37724E+04    0.11061E+01    0.00000E+00   -0.42031E+02    0.87040E-07    0.21615E-03   -0.70361E-07
   134    0.38068E+04    0.11095E+01    0.00000E+00   -0.42424E+02    0.86512E-07    0.21332E-03   -0.74607E-07
   135    0.38411E+04    0.11124E+01    0.00000E+00   -0.42802E+02    0.85989E-07    0.21053E-03   -0.76933E-07
   136    0.38753E+04    0.11147E+01    0.00000E+00   -0.43161E+02    0.85471E-07    0.20781E-03   -0.77512E-07
   137    0.39095E+04    0.11166E+01    0.00000E+00   -0.43502E+02    0.84956E-07    0.20513E-03   -0.76520E-07
   138    0.39436E+04    0.11179E+01    0.00000E+00   -0.43825E+02    0.84445E-07    0.20251E-03   -0.74130E-07
   139    0.39775E+04    0.11189E+01    0.00000E+00   -0.44128E+02    0.83939E-07    0.19993E-03   -0.70518E-07
   140    0.40115E+04    0.11192E+01    0.00000E+00   -0.44413E+02    0.83437E-07    0.19741E-03   -0.65856E-07
   141    0.40453E+04    0.11191E+01    0.00000E+00   -0.44677E+02    0.82938E-07    0.19492E-03   -0.60319E-07
   142    0.40790E+04    0.11185E+01    0.00000E+00   -0.44920E+02    0.82444E-07    0.19249E-03   -0.54082E-07
   143    0.41127E+04    0.11174E+01    0.00000E+00   -0.45144E+02    0.81953E-07    0.19009E-03   -0.47318E-07
   144    0.41462E+04    0.11158E+01    0.00000E+00   -0.45347E+02    0.81467E-07    0.18773E-03   -0.40201E-07
   145    0.41796E+04    0.11138E+01    0.00000E+00   -0.45529E+02    0.80984E-07    0.18541E-03   -0.32905E-07
   146    0.42130E+04    0.11112E+01    0.00000E+00   -0.45689E+02    0.80506E-07    0.18313E-03   -0.25604E-07
   147    0.42460E+04    0.11083E+01    0.00000E+00   -0.45826E+02    0.80031E-07    0.18088E-03   -0.18472E-07
   148    0.42790E+04    0.11048E+01    0.00000E+00   -0.45942E+02    0.79560E-07    0.17866E-03   -0.11682E-07
   149    0.43118E+04    0.11008E+01    0.00000E+00   -0.46035E+02    0.79092E-07    0.17648E-03   -0.54090E-08
   150    0.43444E+04    0.10965E+01    0.00000E+00   -0.46102E+02    0.78629E-07    0.17432E-03    0.17455E-09
   151    0.43769E+04    0.10917E+01    0.00000E+00   -0.46148E+02    0.78169E-07    0.17219E-03    0.49320E-08
   152    0.44090E+04    0.10864E+01    0.00000E+00   -0.46170E+02    0.77713E-07    0.17009E-03    0.88769E-08
   153    0.44411E+04    0.10807E+01    0.00000E+00   -0.46166E+02    0.77261E-07    0.16801E-03    0.12060E-07
   154    0.44729E+04    0.10746E+01    0.00000E+00   -0.46139E+02    0.76813E-07    0.16596E-03    0.14533E-07
   155    0.45045E+04    0.10681E+01    0.00000E+00   -0.46087E+02    0.76368E-07    0.16394E-03    0.16346E-07
   156    0.45357E+04    0.10612E+01    0.00000E+00   -0.46010E+02    0.75926E-07    0.16194E-03    0.17551E-07
   157    0.45669E+04    0.10540E+01    0.00000E+00   -0.45908E+02    0.75489E-07    0.15997E-03    0.18197E-07
   158    0.45978E+04    0.10465E+01    0.00000E+00   -0.45780E+02    0.75054E-07    0.15803E-03    0.18337E-07
   159    0.46284E+04    0.10384E+01    0.00000E+00   -0.45628E+02    0.74624E-07    0.15611E-03    0.18021E-07
   160    0.46588E+04    0.10301E+01    0.00000E+00   -0.45448E+02    0.74197E-07    0.15422E-03    0.17299E-07
   161    0.46890E+04    0.10216E+01    0.00000E+00   -0.45243E+02    0.73773E-07    0.15236E-03    0.16223E-07
   162    0.47188E+04    0.10126E+01    0.00000E+00   -0.45013E+02    0.73353E-07    0.15053E-03    0.14844E-07
   163    0.47486E+04    0.10033E+01    0.00000E+00   -0.44756E+02    0.72937E-07    0.14872E-03    0.13212E-07
   164    0.47778E+04    0.99384E+00    0.00000E+00   -0.44473E+02    0.72523E-07    0.14693E-03    0.11378E-07
   165    0.48070E+04    0.98402E+00    0.00000E+00   -0.44163E+02    0.72114E-07    0.14518E-03    0.93931E-08
   166    0.48358E+04    0.97404E+00    0.00000E+00   -0.43827E+02    0.71707E-07    0.14345E-03    0.73079E-08
   167    0.48644E+04    0.96367E+00    0.00000E+00   -0.43465E+02    0.71304E-07    0.14175E-03    0.51733E-08
   168    0.48926E+04    0.95328E+00    0.00000E+00   -0.43075E+02    0.70904E-07    0.14007E-03    0.30399E-08
   169    0.49205E+04    0.94257E+00    0.00000E+00   -0.42658E+02    0.70508E-07    0.13842E-03    0.95861E-09
   170    0.49481E+04    0.93178E+00    0.00000E+00   -0.42215E+02    0.70115E-07    0.13680E-03   -0.10199E-08
   171    0.49752E+04    0.92088E+00    0.00000E+00   -0.41743E+02    0.69725E-07    0.13520E-03   -0.28449E-08
   172    0.50019E+04    0.90982E+00    0.00000E+00   -0.41244E+02    0.69339E-07    0.13363E-03   -0.44656E-08
   173    0.50282E+04    0.89859E+00    0.00000E+00   -0.40717E+02    0.68955E-07    0.13209E-03   -0.58314E-08
   174    0.50542E+04    0.88748E+00    0.00000E+00   -0.40164E+02    0.68575E-07    0.13058E-03   -0.68915E-08
   175    0.50798E+04    0.87621E+00    0.00000E+00   -0.39583E+02    0.68198E-07    0.12909E-03   -0.75952E-08
   176    0.51049E+04    0.86499E+00    0.00000E+00   -0.38974E+02    0.67824E-07    0.12762E-03   -0.79039E-08
   177    0.51296E+04    0.85375E+00    0.00000E+00   -0.38338E+02    0.67454E-07    0.12619E-03   -0.78271E-08
   178    0.51539E+04    0.84270E+00    0.00000E+00   -0.37675E+02    0.67086E-07    0.12477E-03   -0.73863E-08
   179    0.51777E+04    0.83156E+00    0.00000E+00   -0.36984E+02    0.66721E-07    0.12339E-03   -0.66029E-08
   180    0.52012E+04    0.82055E+00    0.00000E+00   -0.36266E+02    0.66360E-07    0.12202E-03   -0.54985E-08
   181    0.52242E+04    0.80966E+00    0.00000E+00   -0.35522E+02    0.66001E-07    0.12069E-03   -0.40947E-08
   182    0.52467E+04    0.79897E+00    0.00000E+00   -0.34749E+02    0.65646E-07    0.11937E-03   -0.24128E-08
   183    0.52687E+04    0.78840E+00    0.00000E+00   -0.33951E+02    0.65293E-07    0.11808E-03   -0.47445E-09
   184    0.52903E+04    0.77804E+00    0.00000E+00   -0.33125E+02    0.64944E-07    0.11681E-03    0.16989E-08
   185    0.53115E+04    0.76802E+00    0.00000E+00   -0.32274E+02    0.64597E-07    0.11556E-03    0.40859E-08
   186    0.53318E+04    0.75821E+00    0.00000E+00   -0.31395E+02    0.64253E-07    0.11433E-03    0.66649E-08
   187    0.53520E+04    0.74874E+00    0.00000E+00   -0.30489E+02    0.63912E-07    0.11312E-03    0.94144E-08
   188    0.53717E+04    0.73961E+00    0.00000E+00   -0.29559E+02    0.63573E-07    0.11193E-03    0.12313E-07
   189    0.53908E+04    0.73084E+00    0.00000E+00   -0.28601E+02    0.63238E-07    0.11076E-03    0.15339E-07
   190    0.54097E+04    0.72249E+00    0.00000E+00   -0.27620E+02    0.62905E-07    0.10961E-03    0.18472E-07
   191    0.54277E+04    0.71459E+00    0.00000E+00   -0.26611E+02    0.62575E-07    0.10847E-03    0.21689E-07
   192    0.54454E+04    0.70715E+00    0.00000E+00   -0.25577E+02    0.62247E-07    0.10735E-03    0.24970E-07
   193    0.54625E+04    0.70022E+00    0.00000E+00   -0.24520E+02    0.61922E-07    0.10625E-03    0.28292E-07
   194    0.54792E+04    0.69383E+00    0.00000E+00   -0.23437E+02    0.61600E-07    0.10517E-03    0.31635E-07
   195    0.54953E+04    0.68802E+00    0.00000E+00   -0.22330E+02    0.61281E-07    0.10410E-03    0.34976E-07
   196    0.55108E+04    0.68281E+00    0.00000E+00   -0.21198E+02    0.60964E-07    0.10305E-03    0.38295E-07
   197    0.55259E+04    0.67827E+00    0.00000E+00   -0.20044E+02    0.60649E-07    0.10201E-03    0.41571E-07
   198    0.55404E+04    0.67440E+00    0.00000E+00   -0.18866E+02    0.60337E-07    0.10098E-03    0.44780E-07
   199    0.55545E+04    0.67124E+00    0.00000E+00   -0.17665E+02    0.60027E-07    0.99973E-04    0.47903E-07
   200    0.55680E+04    0.66883E+00    0.00000E+00   -0.16442E+02    0.59720E-07    0.98974E-04    0.50918E-07
   201    0.55809E+04    0.66723E+00    0.00000E+00   -0.15196E+02    0.59416E-07    0.97987E-04    0.53807E-07
   202    0.55933E+04    0.66644E+00    0.00000E+00   -0.13928E+02    0.59113E-07    0.97011E-04    0.56569E-07
   203    0.56051E+04    0.66651E+00    0.00000E+00   -0.12639E+02    0.58813E-07    0.96048E-04    0.59206E-07
   204    0.56163E+04    0.66749E+00    0.00000E+00   -0.11330E+02    0.58516E-07    0.95096E-04    0.61720E-07
   205    0.56269E+04    0.66941E+00    0.00000E+00   -0.99992E+01    0.58220E-07    0.94157E-04    0.64115E-07
   206    0.56369E+04    0.67230E+00    0.00000E+00   -0.86485E+01    0.57927E-07    0.93228E-04    0.66392E-07
   207    0.56464E+04    0.67619E+00    0.00000E+00   -0.72781E+01    0.57637E-07    0.92311E-04    0.68554E-07
   208    0.56551E+04    0.68114E+00    0.00000E+00   -0.58883E+01    0.57348E-07    0.91405E-04    0.70603E-07
   209    0.56632E+04    0.68717E+00    0.00000E+00   -0.44797E+01    0.57062E-07    0.90510E-04    0.72542E-07
   210    0.56707E+04    0.69433E+00    0.00000E+00   -0.30531E+01    0.56778E-07    0.89627E-04    0.74373E-07
   211    0.56777E+04    0.70264E+00    0.00000E+00   -0.16085E+01    0.56496E-07    0.88754E-04    0.76099E-07
   212    0.56838E+04    0.71215E+00    0.00000E+00   -0.14690E+00    0.56217E-07    0.87892E-04    0.77722E-07
   213    0.56895E+04    0.72290E+00    0.00000E+00    0.13318E+01    0.55939E-07    0.87041E-04    0.79245E-07
   214    0.56945E+04    0.73487E+00    0.00000E+00    0.28263E+01    0.55664E-07    0.86200E-04    0.80669E-07
   215    0.56989E+04    0.74827E+00    0.00000E+00    0.43360E+01    0.55391E-07    0.85370E-04    0.81998E-07
   216    0.57026E+04    0.76290E+00    0.00000E+00    0.58613E+01    0.55120E-07    0.84550E-04    0.83233E-07
   217    0.57058E+04    0.77893E+00    0.00000E+00    0.74002E+01    0.54851E-07    0.83741E-04    0.84377E-07
   218    0.57084E+04    0.79636E+00    0.00000E+00    0.89531E+01    0.54584E-07    0.82941E-04    0.85434E-07
   219    0.57103E+04    0.81518E+00    0.00000E+00    0.10521E+02    0.54320E-07    0.82151E-04    0.86404E-07
   220    0.57116E+04    0.83555E+00    0.00000E+00    0.12099E+02    0.54057E-07    0.81372E-04    0.87290E-07
   221    0.57124E+04    0.85739E+00    0.00000E+00    0.13689E+02    0.53796E-07    0.80602E-04    0.88096E-07
   222    0.57125E+04    0.88085E+00    0.00000E+00    0.15291E+02    0.53538E-07    0.79841E-04    0.88823E-07
   223    0.57119E+04    0.90586E+00    0.00000E+00    0.16905E+02    0.53281E-07    0.79091E-04    0.89473E-07
   224    0.57108E+04    0.93242E+00    0.00000E+00    0.18527E+02    0.53026E-07    0.78349E-04    0.90050E-07
   225    0.57091E+04    0.96067E+00    0.00000E+00    0.20160E+02    0.52773E-07    0.77617E-04    0.90555E-07
   226    0.57067E+04    0.99063E+00    0.00000E+00    0.21800E+02    0.52522E-07    0.76894E-04    0.90991E-07
   227    0.57037E+04    0.10223E+01    0.00000E+00    0.23450E+02    0.52273E-07    0.76180E-04    0.91361E-07
   228    0.57002E+04    0.10556E+01    0.00000E+00    0.25106E+02    0.52026E-07    0.75475E-04    0.91666E-07
   229    0.56960E+04    0.10908E+01    0.00000E+00    0.26769E+02    0.51781E-07    0.74779E-04    0.91910E-07
   230    0.56912E+04    0.11277E+01    0.00000E+00    0.28439E+02    0.51538E-07    0.74092E-04    0.92094E-07
   231    0.56857E+04    0.11664E+01    0.00000E+00    0.30114E+02    0.51296E-07    0.73413E-04    0.92221E-07
