#    L    TT             EE             TE             PP             TP          
   190    0.54844E+04    0.72247E+00   -0.27042E+02    0.28804E+07    0.18983E+04
   191    0.55020E+04    0.71479E+00   -0.25992E+02    0.28653E+07    0.18786E+04
   192    0.55192E+04    0.70763E+00   -0.24916E+02    0.28503E+07    0.18592E+04
   193    0.55358E+04    0.70102E+00   -0.23816E+02    0.28354E+07    0.18402E+04
   194    0.55520E+04    0.69500E+00   -0.22690E+02    0.28207E+07    0.18214E+04
   195    0.55676E+04    0.68960E+00   -0.21541E+02    0.28060E+07    0.18028E+04
   196    0.55826E+04    0.68487E+00   -0.20367E+02    0.27915E+07    0.17846E+04
   197    0.55972E+04    0.68084E+00   -0.19170E+02    0.27771E+07    0.17665E+04
   198    0.56112E+04    0.67755E+00   -0.17949E+02    0.27628E+07    0.17487E+04
   199    0.56246E+04    0.67503E+00   -0.16706E+02    0.27487E+07    0.17312E+04
   200    0.56376E+04    0.67331E+00   -0.15440E+02    0.27346E+07    0.17138E+04
   201    0.56499E+04    0.67246E+00   -0.14151E+02    0.27206E+07    0.16967E+04
   202    0.56617E+04    0.67247E+00   -0.12841E+02    0.27068E+07    0.16798E+04
   203    0.56729E+04    0.67342E+00   -0.11509E+02    0.26931E+07    0.16630E+04
   204    0.56834E+04    0.67532E+00   -0.10157E+02    0.26794E+07    0.16465E+04
   205    0.56933E+04    0.67822E+00   -0.87843E+01    0.26659E+07    0.16302E+04
   206    0.57026E+04    0.68216E+00   -0.73914E+01    0.26525E+07    0.16141E+04
   207    0.57113E+04    0.68716E+00   -0.59789E+01    0.26392E+07    0.15981E+04
   208    0.57193E+04    0.69327E+00   -0.45473E+01    0.26260E+07    0.15824E+04
   209    0.57267E+04    0.70052E+00   -0.30970E+01    0.26129E+07    0.15669E+04
   210    0.57335E+04    0.70896E+00   -0.16290E+01    0.25999E+07    0.15515E+04
   211    0.57396E+04    0.71862E+00   -0.14330E+00    0.25870E+07    0.15363E+04
   212    0.57450E+04    0.72952E+00    0.13591E+01    0.25741E+07    0.15214E+04
   213    0.57499E+04    0.74173E+00    0.28783E+01    0.25614E+07    0.15066E+04
   214    0.57541E+04    0.75522E+00    0.44129E+01    0.25488E+07    0.14919E+04
   215    0.57577E+04    0.77019E+00    0.59623E+01    0.25363E+07    0.14775E+04
   216    0.57606E+04    0.78647E+00    0.75270E+01    0.25239E+07    0.14633E+04
   217    0.57629E+04    0.80419E+00    0.91049E+01    0.25116E+07    0.14492E+04
   218    0.57646E+04    0.82337E+00    0.10696E+02    0.24994E+07    0.14353E+04
   219    0.57656E+04    0.84401E+00    0.12302E+02    0.24872E+07    0.14215E+04
   220    0.57661E+04    0.86626E+00    0.13917E+02    0.24752E+07    0.14080E+04
   221    0.57659E+04    0.89003E+00    0.15545E+02    0.24633E+07    0.13946E+04
   222    0.57652E+04    0.91549E+00    0.17183E+02    0.24514E+07    0.13814E+04
   223    0.57636E+04    0.94255E+00    0.18833E+02    0.24396E+07    0.13683E+04
   224    0.57616E+04    0.97122E+00    0.20490E+02    0.24280E+07    0.13554E+04
   225    0.57590E+04    0.10017E+01    0.22157E+02    0.24164E+07    0.13427E+04
   226    0.57557E+04    0.10338E+01    0.23832E+02    0.24049E+07    0.13301E+04
   227    0.57517E+04    0.10678E+01    0.25514E+02    0.23935E+07    0.13177E+04
   228    0.57472E+04    0.11035E+01    0.27204E+02    0.23822E+07    0.13054E+04
   229    0.57421E+04    0.11410E+01    0.28898E+02    0.23709E+07    0.12933E+04
   230    0.57362E+04    0.11804E+01    0.30599E+02    0.23598E+07    0.12814E+04
