#    L    TT             EE             TE             PP             TP          
   294    0.42645E+04    0.81492E+01    0.11712E+03    0.17876E+07    0.75563E+03
   295    0.42315E+04    0.83230E+01    0.11769E+03    0.17804E+07    0.75008E+03
   296    0.41982E+04    0.84992E+01    0.11822E+03    0.17733E+07    0.74459E+03
   297    0.41649E+04    0.86754E+01    0.11872E+03    0.17663E+07    0.73915E+03
   298    0.41314E+04    0.88539E+01    0.11918E+03    0.17592E+07    0.73376E+03
   299    0.40978E+04    0.90339E+01    0.11960E+03    0.17523E+07    0.72842E+03
   300    0.40641E+04    0.92140E+01    0.11998E+03    0.17453E+07    0.72313E+03
   301    0.40303E+04    0.93957E+01    0.12033E+03    0.17384E+07    0.71789E+03
   302    0.39965E+04    0.95781E+01    0.12065E+03    0.17316E+07    0.71269E+03
   303    0.39626E+04    0.97621E+01    0.12093E+03    0.17247E+07    0.70754E+03
   304    0.39287E+04    0.99477E+01    0.12115E+03    0.17180E+07    0.70244E+03
   305    0.38947E+04    0.10133E+02    0.12135E+03    0.17112E+07    0.69738E+03
   306    0.38607E+04    0.10320E+02    0.12151E+03    0.17045E+07    0.69237E+03
   307    0.38266E+04    0.10507E+02    0.12163E+03    0.16979E+07    0.68740E+03
   308    0.37926E+04    0.10696E+02    0.12172E+03    0.16912E+07    0.68248E+03
   309    0.37586E+04    0.10885E+02    0.12176E+03    0.16847E+07    0.67760E+03
   310    0.37246E+04    0.11074E+02    0.12177E+03    0.16781E+07    0.67276E+03
   311    0.36906E+04    0.11265E+02    0.12173E+03    0.16716E+07    0.66796E+03
   312    0.36567E+04    0.11455E+02    0.12167E+03    0.16651E+07    0.66321E+03
   313    0.36228E+04    0.11647E+02    0.12155E+03    0.16587E+07    0.65850E+03
   314    0.35889E+04    0.11838E+02    0.12141E+03    0.16523E+07    0.65382E+03
   315    0.35552E+04    0.12030E+02    0.12122E+03    0.16459E+07    0.64919E+03
   316    0.35215E+04    0.12222E+02    0.12099E+03    0.16396E+07    0.64460E+03
   317    0.34879E+04    0.12413E+02    0.12073E+03    0.16333E+07    0.64004E+03
   318    0.34543E+04    0.12606E+02    0.12042E+03    0.16270E+07    0.63553E+03
   319    0.34209E+04    0.12798E+02    0.12008E+03    0.16208E+07    0.63105E+03
   320    0.33877E+04    0.12990E+02    0.11971E+03    0.16146E+07    0.62661E+03
   321    0.33545E+04    0.13183E+02    0.11929E+03    0.16085E+07    0.62220E+03
