#    L    TT             EE             TE             PP             TP          
   207    0.53974E+04    0.65040E+00   -0.56193E+01    0.25128E+07    0.15185E+04
   208    0.54052E+04    0.65623E+00   -0.42693E+01    0.25003E+07    0.15036E+04
   209    0.54124E+04    0.66313E+00   -0.29016E+01    0.24879E+07    0.14889E+04
   210    0.54190E+04    0.67115E+00   -0.15170E+01    0.24756E+07    0.14744E+04
   211    0.54251E+04    0.68033E+00   -0.11561E+00    0.24634E+07    0.14600E+04
   212    0.54304E+04    0.69069E+00    0.13017E+01    0.24514E+07    0.14458E+04
   213    0.54352E+04    0.70228E+00    0.27349E+01    0.24394E+07    0.14318E+04
   214    0.54394E+04    0.71509E+00    0.41829E+01    0.24274E+07    0.14180E+04
   215    0.54430E+04    0.72930E+00    0.56449E+01    0.24156E+07    0.14043E+04
   216    0.54460E+04    0.74474E+00    0.71215E+01    0.24039E+07    0.13909E+04
   217    0.54484E+04    0.76156E+00    0.86107E+01    0.23923E+07    0.13775E+04
   218    0.54502E+04    0.77975E+00    0.10113E+02    0.23807E+07    0.13644E+04
   219    0.54514E+04    0.79932E+00    0.11629E+02    0.23693E+07    0.13514E+04
   220    0.54521E+04    0.82042E+00    0.13154E+02    0.23579E+07    0.13385E+04
   221    0.54521E+04    0.84296E+00    0.14691E+02    0.23466E+07    0.13259E+04
   222    0.54516E+04    0.86710E+00    0.16238E+02    0.23354E+07    0.13134E+04
   223    0.54504E+04    0.89277E+00    0.17795E+02    0.23243E+07    0.13010E+04
   224    0.54487E+04    0.91995E+00    0.19360E+02    0.23132E+07    0.12888E+04
   225    0.54464E+04    0.94881E+00    0.20936E+02    0.23023E+07    0.12767E+04
   226    0.54435E+04    0.97933E+00    0.22517E+02    0.22914E+07    0.12648E+04
   227    0.54400E+04    0.10115E+01    0.24107E+02    0.22806E+07    0.12531E+04
   228    0.54359E+04    0.10454E+01    0.25704E+02    0.22699E+07    0.12415E+04
   229    0.54313E+04    0.10810E+01    0.27305E+02    0.22593E+07    0.12300E+04
   230    0.54260E+04    0.11183E+01    0.28912E+02    0.22488E+07    0.12187E+04
   231    0.54200E+04    0.11574E+01    0.30524E+02    0.22383E+07    0.12075E+04
   232    0.54136E+04    0.11983E+01    0.32140E+02    0.22279E+07    0.11964E+04
   233    0.54065E+04    0.12412E+01    0.33758E+02    0.22176E+07    0.11855E+04
   234    0.53988E+04    0.12858E+01    0.35379E+02    0.22074E+07    0.11748E+04
   235    0.53905E+04    0.13323E+01    0.37001E+02    0.21972E+07    0.11641E+04
   236    0.53816E+04    0.13807E+01    0.38625E+02    0.21871E+07    0.11536E+04
   237    0.53721E+04    0.14311E+01    0.40249E+02    0.21771E+07    0.11433E+04
   238    0.53620E+04    0.14835E+01    0.41873E+02    0.21671E+07    0.11330E+04
   239    0.53514E+04    0.15378E+01    0.43496E+02    0.21573E+07    0.11229E+04
   240    0.53401E+04    0.15940E+01    0.45116E+02    0.21475E+07    0.11129E+04
   241    0.53283E+04    0.16523E+01    0.46734E+02    0.21377E+07    0.11030E+04
   242    0.53160E+04    0.17126E+01    0.48349E+02    0.21281E+07    0.10933E+04
   243    0.53031E+04    0.17750E+01    0.49960E+02    0.21185E+07    0.10837E+04
   244    0.52896E+04    0.18394E+01    0.51567E+02    0.21090E+07    0.10741E+04
   245    0.52755E+04    0.19059E+01    0.53168E+02    0.20995E+07    0.10648E+04
   246    0.52609E+04    0.19745E+01    0.54763E+02    0.20901E+07    0.10555E+04
   247    0.52458E+04    0.20451E+01    0.56351E+02    0.20808E+07    0.10463E+04
   248    0.52301E+04    0.21181E+01    0.57932E+02    0.20715E+07    0.10372E+04
   249    0.52140E+04    0.21930E+01    0.59505E+02    0.20623E+07    0.10283E+04
   250    0.51973E+04    0.22702E+01    0.61069E+02    0.20532E+07    0.10194E+04
