#    L    TT             EE             BB             TE             PP             TP             EP          
   174    0.52821E+04    0.91382E+00    0.00000E+00   -0.41290E+02    0.67778E-07    0.13110E-03   -0.40025E-07
   175    0.53085E+04    0.90202E+00    0.00000E+00   -0.40658E+02    0.67405E-07    0.12965E-03   -0.34268E-07
   176    0.53344E+04    0.89029E+00    0.00000E+00   -0.39997E+02    0.67035E-07    0.12821E-03   -0.28821E-07
   177    0.53599E+04    0.87856E+00    0.00000E+00   -0.39308E+02    0.66668E-07    0.12681E-03   -0.23677E-07
   178    0.53849E+04    0.86705E+00    0.00000E+00   -0.38590E+02    0.66304E-07    0.12542E-03   -0.18825E-07
   179    0.54094E+04    0.85548E+00    0.00000E+00   -0.37842E+02    0.65943E-07    0.12406E-03   -0.14256E-07
   180    0.54335E+04    0.84406E+00    0.00000E+00   -0.37067E+02    0.65585E-07    0.12271E-03   -0.99572E-08
   181    0.54572E+04    0.83280E+00    0.00000E+00   -0.36264E+02    0.65231E-07    0.12139E-03   -0.59187E-08
   182    0.54803E+04    0.82177E+00    0.00000E+00   -0.35432E+02    0.64879E-07    0.12009E-03   -0.21292E-08
   183    0.55029E+04    0.81091E+00    0.00000E+00   -0.34572E+02    0.64530E-07    0.11882E-03    0.14221E-08
   184    0.55251E+04    0.80029E+00    0.00000E+00   -0.33683E+02    0.64184E-07    0.11756E-03    0.47461E-08
   185    0.55468E+04    0.79005E+00    0.00000E+00   -0.32769E+02    0.63840E-07    0.11632E-03    0.78537E-08
   186    0.55676E+04    0.78007E+00    0.00000E+00   -0.31825E+02    0.63500E-07    0.11510E-03    0.10756E-07
   187    0.55883E+04    0.77048E+00    0.00000E+00   -0.30853E+02    0.63162E-07    0.11390E-03    0.13463E-07
   188    0.56084E+04    0.76128E+00    0.00000E+00   -0.29855E+02    0.62827E-07    0.11271E-03    0.15987E-07
   189    0.56279E+04    0.75250E+00    0.00000E+00   -0.28830E+02    0.62495E-07    0.11155E-03    0.18338E-07
   190    0.56472E+04    0.74419E+00    0.00000E+00   -0.27779E+02    0.62166E-07    0.11040E-03    0.20528E-07
   191    0.56656E+04    0.73638E+00    0.00000E+00   -0.26700E+02    0.61839E-07    0.10927E-03    0.22566E-07
   192    0.56835E+04    0.72910E+00    0.00000E+00   -0.25595E+02    0.61515E-07    0.10815E-03    0.24464E-07
   193    0.57009E+04    0.72239E+00    0.00000E+00   -0.24465E+02    0.61194E-07    0.10705E-03    0.26232E-07
   194    0.57178E+04    0.71629E+00    0.00000E+00   -0.23308E+02    0.60875E-07    0.10597E-03    0.27883E-07
   195    0.57341E+04    0.71083E+00    0.00000E+00   -0.22127E+02    0.60559E-07    0.10490E-03    0.29426E-07
   196    0.57498E+04    0.70605E+00    0.00000E+00   -0.20920E+02    0.60245E-07    0.10384E-03    0.30872E-07
   197    0.57650E+04    0.70200E+00    0.00000E+00   -0.19690E+02    0.59934E-07    0.10280E-03    0.32232E-07
   198    0.57797E+04    0.69870E+00    0.00000E+00   -0.18435E+02    0.59625E-07    0.10177E-03    0.33518E-07
   199    0.57938E+04    0.69620E+00    0.00000E+00   -0.17156E+02    0.59319E-07    0.10076E-03    0.34739E-07
   200    0.58073E+04    0.69453E+00    0.00000E+00   -0.15854E+02    0.59015E-07    0.99756E-04    0.35908E-07
   201    0.58202E+04    0.69374E+00    0.00000E+00   -0.14528E+02    0.58713E-07    0.98766E-04    0.37032E-07
   202    0.58326E+04    0.69385E+00    0.00000E+00   -0.13181E+02    0.58414E-07    0.97788E-04    0.38115E-07
   203    0.58443E+04    0.69492E+00    0.00000E+00   -0.11810E+02    0.58117E-07    0.96821E-04    0.39157E-07
   204    0.58554E+04    0.69697E+00    0.00000E+00   -0.10419E+02    0.57823E-07    0.95866E-04    0.40159E-07
   205    0.58659E+04    0.70006E+00    0.00000E+00   -0.90068E+01    0.57531E-07    0.94923E-04    0.41122E-07
   206    0.58756E+04    0.70420E+00    0.00000E+00   -0.75734E+01    0.57241E-07    0.93992E-04    0.42047E-07
   207    0.58849E+04    0.70945E+00    0.00000E+00   -0.61196E+01    0.56953E-07    0.93071E-04    0.42934E-07
   208    0.58933E+04    0.71583E+00    0.00000E+00   -0.46461E+01    0.56668E-07    0.92162E-04    0.43784E-07
   209    0.59012E+04    0.72339E+00    0.00000E+00   -0.31533E+01    0.56385E-07    0.91264E-04    0.44598E-07
   210    0.59084E+04    0.73217E+00    0.00000E+00   -0.16421E+01    0.56104E-07    0.90377E-04    0.45377E-07
   211    0.59149E+04    0.74221E+00    0.00000E+00   -0.11265E+00    0.55825E-07    0.89501E-04    0.46122E-07
   212    0.59207E+04    0.75354E+00    0.00000E+00    0.14341E+01    0.55549E-07    0.88636E-04    0.46833E-07
   213    0.59260E+04    0.76620E+00    0.00000E+00    0.29982E+01    0.55274E-07    0.87781E-04    0.47511E-07
   214    0.59305E+04    0.78019E+00    0.00000E+00    0.45784E+01    0.55002E-07    0.86937E-04    0.48157E-07
   215    0.59344E+04    0.79570E+00    0.00000E+00    0.61739E+01    0.54732E-07    0.86103E-04    0.48771E-07
   216    0.59377E+04    0.81256E+00    0.00000E+00    0.77851E+01    0.54464E-07    0.85279E-04    0.49355E-07
   217    0.59403E+04    0.83091E+00    0.00000E+00    0.94100E+01    0.54198E-07    0.84466E-04    0.49909E-07
   218    0.59423E+04    0.85076E+00    0.00000E+00    0.11049E+02    0.53934E-07    0.83663E-04    0.50435E-07
   219    0.59436E+04    0.87211E+00    0.00000E+00    0.12702E+02    0.53672E-07    0.82869E-04    0.50932E-07
   220    0.59443E+04    0.89512E+00    0.00000E+00    0.14366E+02    0.53412E-07    0.82086E-04    0.51401E-07
   221    0.59443E+04    0.91970E+00    0.00000E+00    0.16043E+02    0.53155E-07    0.81312E-04    0.51844E-07
   222    0.59438E+04    0.94602E+00    0.00000E+00    0.17730E+02    0.52899E-07    0.80548E-04    0.52262E-07
   223    0.59424E+04    0.97399E+00    0.00000E+00    0.19429E+02    0.52645E-07    0.79793E-04    0.52654E-07
   224    0.59406E+04    0.10036E+01    0.00000E+00    0.21136E+02    0.52393E-07    0.79047E-04    0.53021E-07
   225    0.59381E+04    0.10351E+01    0.00000E+00    0.22854E+02    0.52143E-07    0.78311E-04    0.53366E-07
   226    0.59349E+04    0.10683E+01    0.00000E+00    0.24579E+02    0.51895E-07    0.77584E-04    0.53687E-07
   227    0.59311E+04    0.11034E+01    0.00000E+00    0.26312E+02    0.51648E-07    0.76866E-04    0.53987E-07
   228    0.59266E+04    0.11403E+01    0.00000E+00    0.28053E+02    0.51404E-07    0.76157E-04    0.54265E-07
   229    0.59216E+04    0.11791E+01    0.00000E+00    0.29799E+02    0.51161E-07    0.75457E-04    0.54523E-07
   230    0.59158E+04    0.12197E+01    0.00000E+00    0.31551E+02    0.50921E-07    0.74765E-04    0.54762E-07
