#    L    TT             EE             BB             TE             PP             TP             EP          
   166    0.48586E+04    0.96580E+00    0.00000E+00   -0.43532E+02    0.70877E-07    0.14547E-03   -0.12141E-07
   167    0.48871E+04    0.95522E+00    0.00000E+00   -0.43146E+02    0.70478E-07    0.14374E-03   -0.13502E-07
   168    0.49151E+04    0.94463E+00    0.00000E+00   -0.42733E+02    0.70082E-07    0.14204E-03   -0.14782E-07
   169    0.49428E+04    0.93374E+00    0.00000E+00   -0.42291E+02    0.69690E-07    0.14037E-03   -0.15942E-07
   170    0.49703E+04    0.92278E+00    0.00000E+00   -0.41823E+02    0.69300E-07    0.13872E-03   -0.16944E-07
   171    0.49972E+04    0.91174E+00    0.00000E+00   -0.41326E+02    0.68914E-07    0.13710E-03   -0.17749E-07
   172    0.50238E+04    0.90055E+00    0.00000E+00   -0.40802E+02    0.68532E-07    0.13551E-03   -0.18317E-07
   173    0.50499E+04    0.88920E+00    0.00000E+00   -0.40251E+02    0.68152E-07    0.13395E-03   -0.18610E-07
   174    0.50757E+04    0.87801E+00    0.00000E+00   -0.39671E+02    0.67776E-07    0.13241E-03   -0.18589E-07
   175    0.51011E+04    0.86667E+00    0.00000E+00   -0.39064E+02    0.67403E-07    0.13090E-03   -0.18215E-07
   176    0.51259E+04    0.85540E+00    0.00000E+00   -0.38429E+02    0.67033E-07    0.12941E-03   -0.17459E-07
   177    0.51504E+04    0.84413E+00    0.00000E+00   -0.37767E+02    0.66666E-07    0.12796E-03   -0.16334E-07
   178    0.51744E+04    0.83308E+00    0.00000E+00   -0.37077E+02    0.66302E-07    0.12652E-03   -0.14863E-07
   179    0.51979E+04    0.82196E+00    0.00000E+00   -0.36358E+02    0.65941E-07    0.12512E-03   -0.13068E-07
   180    0.52211E+04    0.81100E+00    0.00000E+00   -0.35613E+02    0.65583E-07    0.12374E-03   -0.10973E-07
   181    0.52438E+04    0.80018E+00    0.00000E+00   -0.34842E+02    0.65229E-07    0.12238E-03   -0.85989E-08
   182    0.52660E+04    0.78960E+00    0.00000E+00   -0.34042E+02    0.64877E-07    0.12104E-03   -0.59695E-08
   183    0.52877E+04    0.77916E+00    0.00000E+00   -0.33215E+02    0.64528E-07    0.11973E-03   -0.31075E-08
   184    0.53090E+04    0.76896E+00    0.00000E+00   -0.32362E+02    0.64182E-07    0.11844E-03   -0.35432E-10
   185    0.53299E+04    0.75913E+00    0.00000E+00   -0.31483E+02    0.63838E-07    0.11717E-03    0.32239E-08
   186    0.53499E+04    0.74954E+00    0.00000E+00   -0.30576E+02    0.63498E-07    0.11593E-03    0.66479E-08
   187    0.53697E+04    0.74034E+00    0.00000E+00   -0.29642E+02    0.63160E-07    0.11470E-03    0.10214E-07
   188    0.53890E+04    0.73150E+00    0.00000E+00   -0.28684E+02    0.62826E-07    0.11349E-03    0.13899E-07
   189    0.54078E+04    0.72306E+00    0.00000E+00   -0.27698E+02    0.62494E-07    0.11231E-03    0.17680E-07
   190    0.54263E+04    0.71508E+00    0.00000E+00   -0.26689E+02    0.62164E-07    0.11114E-03    0.21536E-07
   191    0.54439E+04    0.70758E+00    0.00000E+00   -0.25652E+02    0.61837E-07    0.10999E-03    0.25442E-07
   192    0.54612E+04    0.70058E+00    0.00000E+00   -0.24590E+02    0.61513E-07    0.10885E-03    0.29377E-07
   193    0.54778E+04    0.69413E+00    0.00000E+00   -0.23504E+02    0.61192E-07    0.10774E-03    0.33317E-07
   194    0.54941E+04    0.68826E+00    0.00000E+00   -0.22393E+02    0.60873E-07    0.10664E-03    0.37241E-07
   195    0.55098E+04    0.68301E+00    0.00000E+00   -0.21258E+02    0.60557E-07    0.10555E-03    0.41125E-07
   196    0.55248E+04    0.67841E+00    0.00000E+00   -0.20099E+02    0.60243E-07    0.10448E-03    0.44947E-07
   197    0.55395E+04    0.67451E+00    0.00000E+00   -0.18917E+02    0.59932E-07    0.10343E-03    0.48684E-07
   198    0.55535E+04    0.67134E+00    0.00000E+00   -0.17711E+02    0.59623E-07    0.10239E-03    0.52313E-07
   199    0.55671E+04    0.66893E+00    0.00000E+00   -0.16483E+02    0.59317E-07    0.10136E-03    0.55813E-07
   200    0.55801E+04    0.66731E+00    0.00000E+00   -0.15232E+02    0.59013E-07    0.10034E-03    0.59159E-07
   201    0.55925E+04    0.66654E+00    0.00000E+00   -0.13959E+02    0.58712E-07    0.99342E-04    0.62334E-07
   202    0.56044E+04    0.66664E+00    0.00000E+00   -0.12665E+02    0.58413E-07    0.98351E-04    0.65337E-07
   203    0.56157E+04    0.66765E+00    0.00000E+00   -0.11348E+02    0.58116E-07    0.97373E-04    0.68172E-07
   204    0.56263E+04    0.66961E+00    0.00000E+00   -0.10013E+02    0.57821E-07    0.96406E-04    0.70844E-07
   205    0.56364E+04    0.67255E+00    0.00000E+00   -0.86560E+01    0.57529E-07    0.95451E-04    0.73354E-07
   206    0.56459E+04    0.67653E+00    0.00000E+00   -0.72793E+01    0.57239E-07    0.94508E-04    0.75708E-07
   207    0.56547E+04    0.68155E+00    0.00000E+00   -0.58832E+01    0.56952E-07    0.93576E-04    0.77910E-07
   208    0.56629E+04    0.68767E+00    0.00000E+00   -0.44681E+01    0.56666E-07    0.92655E-04    0.79962E-07
