#    L    TT             EE             BB             TE             PP             TP             EP          
   153    0.42613E+04    0.10272E+01    0.00000E+00   -0.44044E+02    0.72899E-07    0.16273E-03   -0.46145E-08
   154    0.42917E+04    0.10210E+01    0.00000E+00   -0.44000E+02    0.72475E-07    0.16073E-03   -0.35298E-08
   155    0.43219E+04    0.10146E+01    0.00000E+00   -0.43932E+02    0.72054E-07    0.15876E-03   -0.28518E-08
   156    0.43516E+04    0.10077E+01    0.00000E+00   -0.43841E+02    0.71637E-07    0.15681E-03   -0.25433E-08
   157    0.43814E+04    0.10005E+01    0.00000E+00   -0.43724E+02    0.71223E-07    0.15490E-03   -0.25670E-08
   158    0.44108E+04    0.99301E+00    0.00000E+00   -0.43583E+02    0.70813E-07    0.15301E-03   -0.28857E-08
   159    0.44400E+04    0.98507E+00    0.00000E+00   -0.43417E+02    0.70406E-07    0.15114E-03   -0.34622E-08
   160    0.44689E+04    0.97685E+00    0.00000E+00   -0.43226E+02    0.70002E-07    0.14930E-03   -0.42591E-08
   161    0.44976E+04    0.96841E+00    0.00000E+00   -0.43010E+02    0.69602E-07    0.14750E-03   -0.52394E-08
   162    0.45260E+04    0.95961E+00    0.00000E+00   -0.42769E+02    0.69205E-07    0.14571E-03   -0.63657E-08
   163    0.45543E+04    0.95052E+00    0.00000E+00   -0.42503E+02    0.68811E-07    0.14396E-03   -0.76009E-08
   164    0.45822E+04    0.94121E+00    0.00000E+00   -0.42211E+02    0.68420E-07    0.14223E-03   -0.89078E-08
   165    0.46099E+04    0.93161E+00    0.00000E+00   -0.41893E+02    0.68033E-07    0.14052E-03   -0.10249E-07
   166    0.46373E+04    0.92186E+00    0.00000E+00   -0.41550E+02    0.67649E-07    0.13885E-03   -0.11588E-07
   167    0.46645E+04    0.91175E+00    0.00000E+00   -0.41182E+02    0.67268E-07    0.13720E-03   -0.12887E-07
   168    0.46913E+04    0.90164E+00    0.00000E+00   -0.40788E+02    0.66891E-07    0.13557E-03   -0.14109E-07
   169    0.47177E+04    0.89125E+00    0.00000E+00   -0.40366E+02    0.66516E-07    0.13398E-03   -0.15216E-07
   170    0.47439E+04    0.88078E+00    0.00000E+00   -0.39919E+02    0.66145E-07    0.13240E-03   -0.16173E-07
   171    0.47696E+04    0.87023E+00    0.00000E+00   -0.39445E+02    0.65776E-07    0.13086E-03   -0.16941E-07
   172    0.47950E+04    0.85955E+00    0.00000E+00   -0.38944E+02    0.65411E-07    0.12934E-03   -0.17483E-07
   173    0.48199E+04    0.84871E+00    0.00000E+00   -0.38418E+02    0.65049E-07    0.12785E-03   -0.17763E-07
   174    0.48445E+04    0.83803E+00    0.00000E+00   -0.37865E+02    0.64690E-07    0.12638E-03   -0.17742E-07
   175    0.48688E+04    0.82720E+00    0.00000E+00   -0.37285E+02    0.64333E-07    0.12494E-03   -0.17385E-07
   176    0.48925E+04    0.81645E+00    0.00000E+00   -0.36679E+02    0.63980E-07    0.12352E-03   -0.16664E-07
   177    0.49158E+04    0.80569E+00    0.00000E+00   -0.36047E+02    0.63630E-07    0.12213E-03   -0.15591E-07
   178    0.49387E+04    0.79516E+00    0.00000E+00   -0.35388E+02    0.63283E-07    0.12076E-03   -0.14186E-07
   179    0.49612E+04    0.78455E+00    0.00000E+00   -0.34702E+02    0.62938E-07    0.11942E-03   -0.12473E-07
   180    0.49834E+04    0.77409E+00    0.00000E+00   -0.33991E+02    0.62597E-07    0.11810E-03   -0.10473E-07
   181    0.50050E+04    0.76377E+00    0.00000E+00   -0.33255E+02    0.62258E-07    0.11681E-03   -0.82073E-08
   182    0.50262E+04    0.75368E+00    0.00000E+00   -0.32491E+02    0.61922E-07    0.11553E-03   -0.56977E-08
   183    0.50469E+04    0.74372E+00    0.00000E+00   -0.31703E+02    0.61589E-07    0.11428E-03   -0.29660E-08
   184    0.50673E+04    0.73399E+00    0.00000E+00   -0.30888E+02    0.61259E-07    0.11305E-03   -0.33819E-10
   185    0.50871E+04    0.72462E+00    0.00000E+00   -0.30049E+02    0.60931E-07    0.11184E-03    0.30771E-08
   186    0.51062E+04    0.71547E+00    0.00000E+00   -0.29183E+02    0.60606E-07    0.11065E-03    0.63451E-08
   187    0.51252E+04    0.70668E+00    0.00000E+00   -0.28292E+02    0.60284E-07    0.10948E-03    0.97486E-08
   188    0.51436E+04    0.69825E+00    0.00000E+00   -0.27377E+02    0.59965E-07    0.10833E-03    0.13266E-07
   189    0.51614E+04    0.69020E+00    0.00000E+00   -0.26436E+02    0.59648E-07    0.10719E-03    0.16875E-07
   190    0.51791E+04    0.68258E+00    0.00000E+00   -0.25473E+02    0.59333E-07    0.10608E-03    0.20555E-07
   191    0.51960E+04    0.67542E+00    0.00000E+00   -0.24483E+02    0.59022E-07    0.10498E-03    0.24283E-07
   192    0.52125E+04    0.66874E+00    0.00000E+00   -0.23469E+02    0.58712E-07    0.10390E-03    0.28039E-07
   193    0.52283E+04    0.66258E+00    0.00000E+00   -0.22433E+02    0.58405E-07    0.10283E-03    0.31800E-07
   194    0.52439E+04    0.65698E+00    0.00000E+00   -0.21372E+02    0.58101E-07    0.10178E-03    0.35545E-07
   195    0.52588E+04    0.65196E+00    0.00000E+00   -0.20289E+02    0.57799E-07    0.10075E-03    0.39253E-07
   196    0.52732E+04    0.64756E+00    0.00000E+00   -0.19183E+02    0.57500E-07    0.99725E-04    0.42900E-07
   197    0.52872E+04    0.64383E+00    0.00000E+00   -0.18054E+02    0.57203E-07    0.98718E-04    0.46467E-07
   198    0.53006E+04    0.64079E+00    0.00000E+00   -0.16904E+02    0.56908E-07    0.97725E-04    0.49931E-07
   199    0.53136E+04    0.63848E+00    0.00000E+00   -0.15732E+02    0.56616E-07    0.96744E-04    0.53271E-07
   200    0.53260E+04    0.63692E+00    0.00000E+00   -0.14539E+02    0.56326E-07    0.95775E-04    0.56465E-07
   201    0.53379E+04    0.63618E+00    0.00000E+00   -0.13324E+02    0.56038E-07    0.94818E-04    0.59495E-07
   202    0.53493E+04    0.63625E+00    0.00000E+00   -0.12089E+02    0.55753E-07    0.93873E-04    0.62362E-07
   203    0.53601E+04    0.63720E+00    0.00000E+00   -0.10833E+02    0.55469E-07    0.92939E-04    0.65068E-07
   204    0.53702E+04    0.63905E+00    0.00000E+00   -0.95588E+01    0.55188E-07    0.92016E-04    0.67618E-07
   205    0.53799E+04    0.64185E+00    0.00000E+00   -0.82645E+01    0.54909E-07    0.91104E-04    0.70014E-07
   206    0.53889E+04    0.64562E+00    0.00000E+00   -0.69512E+01    0.54633E-07    0.90204E-04    0.72261E-07
   207    0.53974E+04    0.65040E+00    0.00000E+00   -0.56193E+01    0.54358E-07    0.89314E-04    0.74362E-07
   208    0.54052E+04    0.65623E+00    0.00000E+00   -0.42693E+01    0.54086E-07    0.88436E-04    0.76321E-07
   209    0.54124E+04    0.66313E+00    0.00000E+00   -0.29016E+01    0.53816E-07    0.87568E-04    0.78141E-07
   210    0.54190E+04    0.67115E+00    0.00000E+00   -0.15170E+01    0.53548E-07    0.86710E-04    0.79826E-07
   211    0.54251E+04    0.68033E+00    0.00000E+00   -0.11561E+00    0.53282E-07    0.85864E-04    0.81379E-07
   212    0.54304E+04    0.69069E+00    0.00000E+00    0.13017E+01    0.53018E-07    0.85027E-04    0.82805E-07
   213    0.54352E+04    0.70228E+00    0.00000E+00    0.27349E+01    0.52756E-07    0.84201E-04    0.84107E-07
   214    0.54394E+04    0.71509E+00    0.00000E+00    0.41829E+01    0.52496E-07    0.83385E-04    0.85287E-07
   215    0.54430E+04    0.72930E+00    0.00000E+00    0.56449E+01    0.52238E-07    0.82579E-04    0.86351E-07
   216    0.54460E+04    0.74474E+00    0.00000E+00    0.71215E+01    0.51982E-07    0.81783E-04    0.87302E-07
   217    0.54484E+04    0.76156E+00    0.00000E+00    0.86107E+01    0.51729E-07    0.80997E-04    0.88142E-07
   218    0.54502E+04    0.77975E+00    0.00000E+00    0.10113E+02    0.51477E-07    0.80221E-04    0.88877E-07
   219    0.54514E+04    0.79932E+00    0.00000E+00    0.11629E+02    0.51227E-07    0.79455E-04    0.89508E-07
   220    0.54521E+04    0.82042E+00    0.00000E+00    0.13154E+02    0.50979E-07    0.78698E-04    0.90041E-07
   221    0.54521E+04    0.84296E+00    0.00000E+00    0.14691E+02    0.50733E-07    0.77950E-04    0.90479E-07
   222    0.54516E+04    0.86710E+00    0.00000E+00    0.16238E+02    0.50488E-07    0.77212E-04    0.90824E-07
   223    0.54504E+04    0.89277E+00    0.00000E+00    0.17795E+02    0.50246E-07    0.76483E-04    0.91081E-07
   224    0.54487E+04    0.91995E+00    0.00000E+00    0.19360E+02    0.50006E-07    0.75763E-04    0.91254E-07
   225    0.54464E+04    0.94881E+00    0.00000E+00    0.20936E+02    0.49767E-07    0.75052E-04    0.91346E-07
   226    0.54435E+04    0.97933E+00    0.00000E+00    0.22517E+02    0.49530E-07    0.74350E-04    0.91360E-07
   227    0.54400E+04    0.10115E+01    0.00000E+00    0.24107E+02    0.49295E-07    0.73656E-04    0.91300E-07
   228    0.54359E+04    0.10454E+01    0.00000E+00    0.25704E+02    0.49062E-07    0.72972E-04    0.91171E-07
   229    0.54313E+04    0.10810E+01    0.00000E+00    0.27305E+02    0.48830E-07    0.72296E-04    0.90974E-07
   230    0.54260E+04    0.11183E+01    0.00000E+00    0.28912E+02    0.48601E-07    0.71628E-04    0.90715E-07
