#    L    TT             EE             TE             PP             TP          
   202    0.55933E+04    0.66644E+00   -0.13928E+02    0.27319E+07    0.16490E+04
   203    0.56051E+04    0.66651E+00   -0.12639E+02    0.27182E+07    0.16327E+04
   204    0.56163E+04    0.66749E+00   -0.11330E+02    0.27046E+07    0.16166E+04
   205    0.56269E+04    0.66941E+00   -0.99992E+01    0.26910E+07    0.16007E+04
   206    0.56369E+04    0.67230E+00   -0.86485E+01    0.26776E+07    0.15850E+04
   207    0.56464E+04    0.67619E+00   -0.72781E+01    0.26643E+07    0.15694E+04
   208    0.56551E+04    0.68114E+00   -0.58883E+01    0.26511E+07    0.15541E+04
   209    0.56632E+04    0.68717E+00   -0.44797E+01    0.26380E+07    0.15389E+04
   210    0.56707E+04    0.69433E+00   -0.30531E+01    0.26250E+07    0.15239E+04
   211    0.56777E+04    0.70264E+00   -0.16085E+01    0.26121E+07    0.15092E+04
   212    0.56838E+04    0.71215E+00   -0.14690E+00    0.25993E+07    0.14946E+04
   213    0.56895E+04    0.72290E+00    0.13318E+01    0.25866E+07    0.14801E+04
   214    0.56945E+04    0.73487E+00    0.28263E+01    0.25739E+07    0.14659E+04
   215    0.56989E+04    0.74827E+00    0.43360E+01    0.25614E+07    0.14518E+04
   216    0.57026E+04    0.76290E+00    0.58613E+01    0.25490E+07    0.14379E+04
   217    0.57058E+04    0.77893E+00    0.74002E+01    0.25367E+07    0.14242E+04
   218    0.57084E+04    0.79636E+00    0.89531E+01    0.25244E+07    0.14106E+04
   219    0.57103E+04    0.81518E+00    0.10521E+02    0.25123E+07    0.13972E+04
   220    0.57116E+04    0.83555E+00    0.12099E+02    0.25003E+07    0.13840E+04
   221    0.57124E+04    0.85739E+00    0.13689E+02    0.24883E+07    0.13710E+04
   222    0.57125E+04    0.88085E+00    0.15291E+02    0.24764E+07    0.13581E+04
   223    0.57119E+04    0.90586E+00    0.16905E+02    0.24647E+07    0.13454E+04
   224    0.57108E+04    0.93242E+00    0.18527E+02    0.24530E+07    0.13328E+04
   225    0.57091E+04    0.96067E+00    0.20160E+02    0.24414E+07    0.13204E+04
   226    0.57067E+04    0.99063E+00    0.21800E+02    0.24299E+07    0.13081E+04
   227    0.57037E+04    0.10223E+01    0.23450E+02    0.24184E+07    0.12960E+04
   228    0.57002E+04    0.10556E+01    0.25106E+02    0.24071E+07    0.12840E+04
   229    0.56960E+04    0.10908E+01    0.26769E+02    0.23958E+07    0.12722E+04
   230    0.56912E+04    0.11277E+01    0.28439E+02    0.23847E+07    0.12606E+04
   231    0.56857E+04    0.11664E+01    0.30114E+02    0.23736E+07    0.12491E+04
   232    0.56796E+04    0.12070E+01    0.31794E+02    0.23626E+07    0.12377E+04
   233    0.56730E+04    0.12495E+01    0.33477E+02    0.23516E+07    0.12265E+04
   234    0.56656E+04    0.12939E+01    0.35164E+02    0.23408E+07    0.12154E+04
   235    0.56577E+04    0.13402E+01    0.36853E+02    0.23300E+07    0.12044E+04
   236    0.56491E+04    0.13884E+01    0.38544E+02    0.23193E+07    0.11936E+04
   237    0.56399E+04    0.14387E+01    0.40236E+02    0.23087E+07    0.11829E+04
   238    0.56300E+04    0.14910E+01    0.41929E+02    0.22982E+07    0.11724E+04
   239    0.56197E+04    0.15453E+01    0.43621E+02    0.22877E+07    0.11620E+04
   240    0.56086E+04    0.16015E+01    0.45312E+02    0.22774E+07    0.11517E+04
   241    0.55970E+04    0.16600E+01    0.47001E+02    0.22670E+07    0.11415E+04
   242    0.55848E+04    0.17204E+01    0.48688E+02    0.22568E+07    0.11315E+04
   243    0.55720E+04    0.17830E+01    0.50372E+02    0.22466E+07    0.11215E+04
   244    0.55587E+04    0.18476E+01    0.52052E+02    0.22366E+07    0.11117E+04
   245    0.55446E+04    0.19145E+01    0.53727E+02    0.22265E+07    0.11021E+04
   246    0.55301E+04    0.19834E+01    0.55397E+02    0.22166E+07    0.10925E+04
   247    0.55150E+04    0.20545E+01    0.57060E+02    0.22067E+07    0.10830E+04
   248    0.54993E+04    0.21280E+01    0.58717E+02    0.21969E+07    0.10737E+04
   249    0.54832E+04    0.22035E+01    0.60367E+02    0.21871E+07    0.10645E+04
   250    0.54664E+04    0.22813E+01    0.62008E+02    0.21775E+07    0.10554E+04
   251    0.54492E+04    0.23613E+01    0.63641E+02    0.21678E+07    0.10463E+04
   252    0.54313E+04    0.24435E+01    0.65264E+02    0.21583E+07    0.10374E+04
   253    0.54130E+04    0.25279E+01    0.66876E+02    0.21488E+07    0.10286E+04
   254    0.53942E+04    0.26146E+01    0.68477E+02    0.21394E+07    0.10199E+04
   255    0.53748E+04    0.27034E+01    0.70067E+02    0.21300E+07    0.10113E+04
   256    0.53549E+04    0.27947E+01    0.71645E+02    0.21207E+07    0.10028E+04
   257    0.53346E+04    0.28880E+01    0.73205E+02    0.21115E+07    0.99444E+03
   258    0.53138E+04    0.29838E+01    0.74757E+02    0.21023E+07    0.98614E+03
   259    0.52925E+04    0.30817E+01    0.76288E+02    0.20932E+07    0.97794E+03
   260    0.52708E+04    0.31819E+01    0.77813E+02    0.20842E+07    0.96983E+03
   261    0.52485E+04    0.32843E+01    0.79308E+02    0.20752E+07    0.96182E+03
   262    0.52257E+04    0.33891E+01    0.80797E+02    0.20663E+07    0.95391E+03
   263    0.52028E+04    0.34961E+01    0.82271E+02    0.20574E+07    0.94608E+03
   264    0.51792E+04    0.36054E+01    0.83724E+02    0.20486E+07    0.93835E+03
   265    0.51552E+04    0.37168E+01    0.85147E+02    0.20398E+07    0.93071E+03
   266    0.51307E+04    0.38306E+01    0.86564E+02    0.20311E+07    0.92315E+03
   267    0.51058E+04    0.39465E+01    0.87951E+02    0.20225E+07    0.91569E+03
   268    0.50805E+04    0.40648E+01    0.89325E+02    0.20139E+07    0.90831E+03
   269    0.50546E+04    0.41852E+01    0.90676E+02    0.20054E+07    0.90102E+03
   270    0.50285E+04    0.43079E+01    0.92006E+02    0.19969E+07    0.89381E+03
   271    0.50019E+04    0.44326E+01    0.93314E+02    0.19885E+07    0.88668E+03
   272    0.49751E+04    0.45597E+01    0.94593E+02    0.19802E+07    0.87964E+03
   273    0.49478E+04    0.46887E+01    0.95857E+02    0.19719E+07    0.87268E+03
   274    0.49202E+04    0.48201E+01    0.97085E+02    0.19636E+07    0.86580E+03
   275    0.48922E+04    0.49534E+01    0.98299E+02    0.19554E+07    0.85899E+03
   276    0.48640E+04    0.50889E+01    0.99475E+02    0.19473E+07    0.85227E+03
   277    0.48353E+04    0.52264E+01    0.10064E+03    0.19392E+07    0.84562E+03
   278    0.48064E+04    0.53661E+01    0.10176E+03    0.19312E+07    0.83904E+03
   279    0.47772E+04    0.55077E+01    0.10286E+03    0.19232E+07    0.83254E+03
   280    0.47476E+04    0.56513E+01    0.10394E+03    0.19153E+07    0.82612E+03
   281    0.47179E+04    0.57970E+01    0.10499E+03    0.19074E+07    0.81976E+03
   282    0.46877E+04    0.59444E+01    0.10600E+03    0.18996E+07    0.81348E+03
   283    0.46574E+04    0.60939E+01    0.10699E+03    0.18918E+07    0.80726E+03
   284    0.46268E+04    0.62452E+01    0.10794E+03    0.18840E+07    0.80112E+03
   285    0.45960E+04    0.63985E+01    0.10887E+03    0.18764E+07    0.79504E+03
   286    0.45649E+04    0.65536E+01    0.10976E+03    0.18687E+07    0.78902E+03
   287    0.45335E+04    0.67104E+01    0.11063E+03    0.18611E+07    0.78308E+03
   288    0.45020E+04    0.68690E+01    0.11146E+03    0.18536E+07    0.77719E+03
   289    0.44702E+04    0.70293E+01    0.11226E+03    0.18461E+07    0.77137E+03
   290    0.44382E+04    0.71912E+01    0.11304E+03    0.18387E+07    0.76561E+03
   291    0.44061E+04    0.73554E+01    0.11377E+03    0.18313E+07    0.75991E+03
   292    0.43736E+04    0.75208E+01    0.11447E+03    0.18239E+07    0.75426E+03
   293    0.43411E+04    0.76870E+01    0.11513E+03    0.18166E+07    0.74868E+03
   294    0.43084E+04    0.78555E+01    0.11577E+03    0.18093E+07    0.74315E+03
   295    0.42757E+04    0.80248E+01    0.11637E+03    0.18021E+07    0.73768E+03
   296    0.42427E+04    0.81965E+01    0.11693E+03    0.17949E+07    0.73226E+03
   297    0.42096E+04    0.83682E+01    0.11747E+03    0.17878E+07    0.72690E+03
   298    0.41763E+04    0.85423E+01    0.11796E+03    0.17807E+07    0.72159E+03
   299    0.41430E+04    0.87179E+01    0.11842E+03    0.17736E+07    0.71632E+03
   300    0.41095E+04    0.88936E+01    0.11883E+03    0.17666E+07    0.71111E+03
   301    0.40759E+04    0.90709E+01    0.11922E+03    0.17596E+07    0.70595E+03
   302    0.40423E+04    0.92491E+01    0.11958E+03    0.17527E+07    0.70083E+03
