#    L    TT             EE             BB             TE             PP             TP             EP          
   139    0.40065E+04    0.11048E+01    0.00000E+00   -0.44061E+02    0.82969E-07    0.20255E-03   -0.38976E-07
   140    0.40406E+04    0.11047E+01    0.00000E+00   -0.44329E+02    0.82471E-07    0.19995E-03   -0.40531E-07
   141    0.40745E+04    0.11042E+01    0.00000E+00   -0.44575E+02    0.81977E-07    0.19740E-03   -0.41486E-07
   142    0.41084E+04    0.11031E+01    0.00000E+00   -0.44801E+02    0.81488E-07    0.19490E-03   -0.41924E-07
   143    0.41423E+04    0.11017E+01    0.00000E+00   -0.45007E+02    0.81002E-07    0.19243E-03   -0.41925E-07
   144    0.41759E+04    0.10996E+01    0.00000E+00   -0.45191E+02    0.80520E-07    0.19001E-03   -0.41571E-07
   145    0.42093E+04    0.10973E+01    0.00000E+00   -0.45354E+02    0.80042E-07    0.18763E-03   -0.40943E-07
   146    0.42429E+04    0.10943E+01    0.00000E+00   -0.45494E+02    0.79567E-07    0.18528E-03   -0.40124E-07
   147    0.42760E+04    0.10909E+01    0.00000E+00   -0.45611E+02    0.79097E-07    0.18297E-03   -0.39194E-07
   148    0.43090E+04    0.10870E+01    0.00000E+00   -0.45707E+02    0.78631E-07    0.18069E-03   -0.38234E-07
   149    0.43420E+04    0.10827E+01    0.00000E+00   -0.45779E+02    0.78168E-07    0.17845E-03   -0.37326E-07
   150    0.43747E+04    0.10780E+01    0.00000E+00   -0.45825E+02    0.77709E-07    0.17623E-03   -0.36552E-07
   151    0.44072E+04    0.10729E+01    0.00000E+00   -0.45849E+02    0.77254E-07    0.17405E-03   -0.35975E-07
   152    0.44394E+04    0.10672E+01    0.00000E+00   -0.45849E+02    0.76802E-07    0.17190E-03   -0.35592E-07
   153    0.44715E+04    0.10611E+01    0.00000E+00   -0.45823E+02    0.76354E-07    0.16978E-03   -0.35380E-07
   154    0.45033E+04    0.10547E+01    0.00000E+00   -0.45773E+02    0.75910E-07    0.16768E-03   -0.35318E-07
   155    0.45350E+04    0.10479E+01    0.00000E+00   -0.45698E+02    0.75469E-07    0.16562E-03   -0.35385E-07
   156    0.45662E+04    0.10407E+01    0.00000E+00   -0.45598E+02    0.75032E-07    0.16358E-03   -0.35560E-07
   157    0.45974E+04    0.10332E+01    0.00000E+00   -0.45472E+02    0.74599E-07    0.16158E-03   -0.35820E-07
   158    0.46283E+04    0.10254E+01    0.00000E+00   -0.45320E+02    0.74169E-07    0.15960E-03   -0.36144E-07
   159    0.46589E+04    0.10171E+01    0.00000E+00   -0.45143E+02    0.73743E-07    0.15765E-03   -0.36512E-07
