#    L    TT             EE             BB             TE             PP             TP             EP          
   116    0.32056E+04    0.99842E+00    0.00000E+00   -0.33713E+02    0.95626E-07    0.27936E-03    0.15744E-06
   117    0.32394E+04    0.10091E+01    0.00000E+00   -0.34321E+02    0.95031E-07    0.27541E-03    0.14804E-06
   118    0.32733E+04    0.10195E+01    0.00000E+00   -0.34921E+02    0.94440E-07    0.27152E-03    0.13611E-06
   119    0.33073E+04    0.10296E+01    0.00000E+00   -0.35512E+02    0.93853E-07    0.26769E-03    0.12206E-06
   120    0.33414E+04    0.10391E+01    0.00000E+00   -0.36093E+02    0.93271E-07    0.26392E-03    0.10627E-06
   121    0.33756E+04    0.10483E+01    0.00000E+00   -0.36664E+02    0.92692E-07    0.26020E-03    0.89143E-07
   122    0.34097E+04    0.10571E+01    0.00000E+00   -0.37225E+02    0.92118E-07    0.25655E-03    0.71070E-07
   123    0.34440E+04    0.10654E+01    0.00000E+00   -0.37775E+02    0.91549E-07    0.25296E-03    0.52445E-07
   124    0.34784E+04    0.10733E+01    0.00000E+00   -0.38311E+02    0.90983E-07    0.24943E-03    0.33663E-07
   125    0.35127E+04    0.10807E+01    0.00000E+00   -0.38835E+02    0.90422E-07    0.24597E-03    0.15116E-07
   126    0.35471E+04    0.10878E+01    0.00000E+00   -0.39348E+02    0.89866E-07    0.24256E-03   -0.28019E-08
   127    0.35815E+04    0.10943E+01    0.00000E+00   -0.39847E+02    0.89313E-07    0.23922E-03   -0.19698E-07
   128    0.36159E+04    0.11004E+01    0.00000E+00   -0.40332E+02    0.88765E-07    0.23594E-03   -0.35178E-07
   129    0.36504E+04    0.11060E+01    0.00000E+00   -0.40803E+02    0.88221E-07    0.23273E-03   -0.48850E-07
   130    0.36848E+04    0.11111E+01    0.00000E+00   -0.41258E+02    0.87682E-07    0.22958E-03   -0.60321E-07
   131    0.37192E+04    0.11157E+01    0.00000E+00   -0.41699E+02    0.87146E-07    0.22649E-03   -0.69294E-07
   132    0.37538E+04    0.11199E+01    0.00000E+00   -0.42123E+02    0.86615E-07    0.22347E-03   -0.75853E-07
   133    0.37882E+04    0.11235E+01    0.00000E+00   -0.42532E+02    0.86089E-07    0.22051E-03   -0.80178E-07
   134    0.38226E+04    0.11267E+01    0.00000E+00   -0.42922E+02    0.85566E-07    0.21761E-03   -0.82449E-07
   135    0.38570E+04    0.11294E+01    0.00000E+00   -0.43296E+02    0.85048E-07    0.21476E-03   -0.82846E-07
   136    0.38913E+04    0.11315E+01    0.00000E+00   -0.43649E+02    0.84533E-07    0.21197E-03   -0.81548E-07
   137    0.39255E+04    0.11332E+01    0.00000E+00   -0.43986E+02    0.84023E-07    0.20924E-03   -0.78736E-07
   138    0.39597E+04    0.11343E+01    0.00000E+00   -0.44303E+02    0.83517E-07    0.20655E-03   -0.74588E-07
   139    0.39937E+04    0.11351E+01    0.00000E+00   -0.44600E+02    0.83015E-07    0.20392E-03   -0.69284E-07
   140    0.40277E+04    0.11352E+01    0.00000E+00   -0.44878E+02    0.82517E-07    0.20133E-03   -0.63005E-07
   141    0.40615E+04    0.11348E+01    0.00000E+00   -0.45134E+02    0.82023E-07    0.19879E-03   -0.55928E-07
   142    0.40953E+04    0.11339E+01    0.00000E+00   -0.45370E+02    0.81533E-07    0.19630E-03   -0.48234E-07
   143    0.41290E+04    0.11326E+01    0.00000E+00   -0.45586E+02    0.81047E-07    0.19385E-03   -0.40102E-07
   144    0.41625E+04    0.11307E+01    0.00000E+00   -0.45780E+02    0.80565E-07    0.19143E-03   -0.31710E-07
   145    0.41958E+04    0.11285E+01    0.00000E+00   -0.45953E+02    0.80087E-07    0.18906E-03   -0.23239E-07
   146    0.42293E+04    0.11256E+01    0.00000E+00   -0.46103E+02    0.79613E-07    0.18672E-03   -0.14867E-07
   147    0.42623E+04    0.11223E+01    0.00000E+00   -0.46230E+02    0.79142E-07    0.18442E-03   -0.67732E-08
   148    0.42953E+04    0.11185E+01    0.00000E+00   -0.46335E+02    0.78676E-07    0.18215E-03    0.86322E-09
   149    0.43281E+04    0.11143E+01    0.00000E+00   -0.46416E+02    0.78213E-07    0.17991E-03    0.78633E-08
   150    0.43607E+04    0.11096E+01    0.00000E+00   -0.46472E+02    0.77753E-07    0.17771E-03    0.14048E-07
   151    0.43931E+04    0.11045E+01    0.00000E+00   -0.46505E+02    0.77298E-07    0.17553E-03    0.19278E-07
   152    0.44252E+04    0.10989E+01    0.00000E+00   -0.46515E+02    0.76846E-07    0.17337E-03    0.23572E-07
   153    0.44572E+04    0.10928E+01    0.00000E+00   -0.46497E+02    0.76398E-07    0.17125E-03    0.26988E-07
   154    0.44889E+04    0.10864E+01    0.00000E+00   -0.46456E+02    0.75954E-07    0.16915E-03    0.29584E-07
   155    0.45205E+04    0.10796E+01    0.00000E+00   -0.46389E+02    0.75513E-07    0.16708E-03    0.31417E-07
   156    0.45516E+04    0.10724E+01    0.00000E+00   -0.46298E+02    0.75076E-07    0.16504E-03    0.32545E-07
   157    0.45827E+04    0.10649E+01    0.00000E+00   -0.46180E+02    0.74642E-07    0.16302E-03    0.33027E-07
   158    0.46135E+04    0.10570E+01    0.00000E+00   -0.46037E+02    0.74212E-07    0.16104E-03    0.32921E-07
   159    0.46440E+04    0.10486E+01    0.00000E+00   -0.45867E+02    0.73786E-07    0.15908E-03    0.32283E-07
   160    0.46743E+04    0.10400E+01    0.00000E+00   -0.45671E+02    0.73363E-07    0.15715E-03    0.31173E-07
   161    0.47043E+04    0.10311E+01    0.00000E+00   -0.45448E+02    0.72943E-07    0.15524E-03    0.29647E-07
   162    0.47341E+04    0.10218E+01    0.00000E+00   -0.45200E+02    0.72527E-07    0.15336E-03    0.27764E-07
   163    0.47637E+04    0.10122E+01    0.00000E+00   -0.44925E+02    0.72114E-07    0.15151E-03    0.25581E-07
