#    L    TT             EE             BB             TE             PP             TP             EP          
   121    0.33421E+04    0.10281E+01    0.00000E+00   -0.36057E+02    0.93361E-07    0.26055E-03    0.75450E-07
   122    0.33759E+04    0.10365E+01    0.00000E+00   -0.36604E+02    0.92788E-07    0.25690E-03    0.57457E-07
   123    0.34097E+04    0.10445E+01    0.00000E+00   -0.37141E+02    0.92219E-07    0.25332E-03    0.39022E-07
   124    0.34437E+04    0.10521E+01    0.00000E+00   -0.37664E+02    0.91655E-07    0.24979E-03    0.20529E-07
   125    0.34776E+04    0.10592E+01    0.00000E+00   -0.38175E+02    0.91094E-07    0.24633E-03    0.23629E-08
   126    0.35116E+04    0.10659E+01    0.00000E+00   -0.38674E+02    0.90538E-07    0.24294E-03   -0.15092E-07
   127    0.35457E+04    0.10722E+01    0.00000E+00   -0.39160E+02    0.89986E-07    0.23960E-03   -0.31453E-07
   128    0.35797E+04    0.10780E+01    0.00000E+00   -0.39632E+02    0.89439E-07    0.23633E-03   -0.46336E-07
   129    0.36137E+04    0.10833E+01    0.00000E+00   -0.40089E+02    0.88895E-07    0.23312E-03   -0.59357E-07
   130    0.36478E+04    0.10881E+01    0.00000E+00   -0.40531E+02    0.88356E-07    0.22998E-03   -0.70133E-07
   131    0.36818E+04    0.10924E+01    0.00000E+00   -0.40959E+02    0.87821E-07    0.22690E-03   -0.78375E-07
   132    0.37160E+04    0.10963E+01    0.00000E+00   -0.41369E+02    0.87291E-07    0.22388E-03   -0.84173E-07
   133    0.37500E+04    0.10997E+01    0.00000E+00   -0.41765E+02    0.86764E-07    0.22093E-03   -0.87712E-07
   134    0.37840E+04    0.11026E+01    0.00000E+00   -0.42142E+02    0.86242E-07    0.21804E-03   -0.89177E-07
   135    0.38180E+04    0.11050E+01    0.00000E+00   -0.42502E+02    0.85724E-07    0.21520E-03   -0.88752E-07
   136    0.38519E+04    0.11069E+01    0.00000E+00   -0.42843E+02    0.85210E-07    0.21242E-03   -0.86622E-07
   137    0.38858E+04    0.11084E+01    0.00000E+00   -0.43166E+02    0.84700E-07    0.20969E-03   -0.82972E-07
   138    0.39196E+04    0.11093E+01    0.00000E+00   -0.43470E+02    0.84194E-07    0.20701E-03   -0.77985E-07
   139    0.39531E+04    0.11098E+01    0.00000E+00   -0.43754E+02    0.83692E-07    0.20439E-03   -0.71846E-07
   140    0.39868E+04    0.11097E+01    0.00000E+00   -0.44019E+02    0.83194E-07    0.20181E-03   -0.64740E-07
   141    0.40202E+04    0.11091E+01    0.00000E+00   -0.44262E+02    0.82700E-07    0.19928E-03   -0.56850E-07
   142    0.40536E+04    0.11080E+01    0.00000E+00   -0.44486E+02    0.82210E-07    0.19679E-03   -0.48361E-07
   143    0.40869E+04    0.11065E+01    0.00000E+00   -0.44688E+02    0.81724E-07    0.19434E-03   -0.39456E-07
   144    0.41201E+04    0.11045E+01    0.00000E+00   -0.44870E+02    0.81242E-07    0.19194E-03   -0.30321E-07
   145    0.41530E+04    0.11020E+01    0.00000E+00   -0.45030E+02    0.80763E-07    0.18957E-03   -0.21138E-07
   146    0.41861E+04    0.10990E+01    0.00000E+00   -0.45167E+02    0.80289E-07    0.18724E-03   -0.12091E-07
   147    0.42188E+04    0.10956E+01    0.00000E+00   -0.45282E+02    0.79818E-07    0.18494E-03   -0.33657E-08
   148    0.42513E+04    0.10917E+01    0.00000E+00   -0.45375E+02    0.79351E-07    0.18268E-03    0.48557E-08
   149    0.42838E+04    0.10874E+01    0.00000E+00   -0.45444E+02    0.78888E-07    0.18045E-03    0.12389E-07
   150    0.43160E+04    0.10826E+01    0.00000E+00   -0.45488E+02    0.78428E-07    0.17825E-03    0.19050E-07
   151    0.43480E+04    0.10774E+01    0.00000E+00   -0.45509E+02    0.77973E-07    0.17607E-03    0.24697E-07
   152    0.43798E+04    0.10717E+01    0.00000E+00   -0.45506E+02    0.77520E-07    0.17392E-03    0.29349E-07
   153    0.44114E+04    0.10656E+01    0.00000E+00   -0.45478E+02    0.77072E-07    0.17180E-03    0.33066E-07
   154    0.44428E+04    0.10592E+01    0.00000E+00   -0.45425E+02    0.76627E-07    0.16971E-03    0.35909E-07
   155    0.44740E+04    0.10523E+01    0.00000E+00   -0.45347E+02    0.76186E-07    0.16764E-03    0.37939E-07
   156    0.45048E+04    0.10451E+01    0.00000E+00   -0.45245E+02    0.75748E-07    0.16560E-03    0.39215E-07
   157    0.45356E+04    0.10376E+01    0.00000E+00   -0.45116E+02    0.75314E-07    0.16359E-03    0.39799E-07
   158    0.45660E+04    0.10297E+01    0.00000E+00   -0.44961E+02    0.74884E-07    0.16161E-03    0.39751E-07
   159    0.45962E+04    0.10214E+01    0.00000E+00   -0.44782E+02    0.74457E-07    0.15965E-03    0.39131E-07
