#    L    TT             EE             TE             PP             TP          
   251    0.56485E+04    0.25620E+01    0.68286E+02    0.21417E+07    0.10560E+04
   252    0.56291E+04    0.26509E+01    0.69968E+02    0.21322E+07    0.10470E+04
   253    0.56094E+04    0.27421E+01    0.71638E+02    0.21229E+07    0.10381E+04
   254    0.55890E+04    0.28357E+01    0.73296E+02    0.21135E+07    0.10293E+04
   255    0.55681E+04    0.29316E+01    0.74940E+02    0.21043E+07    0.10206E+04
   256    0.55467E+04    0.30301E+01    0.76572E+02    0.20951E+07    0.10120E+04
   257    0.55249E+04    0.31308E+01    0.78183E+02    0.20860E+07    0.10035E+04
   258    0.55024E+04    0.32340E+01    0.79786E+02    0.20769E+07    0.99507E+03
   259    0.54795E+04    0.33395E+01    0.81366E+02    0.20679E+07    0.98676E+03
   260    0.54562E+04    0.34474E+01    0.82937E+02    0.20589E+07    0.97855E+03
   261    0.54324E+04    0.35576E+01    0.84477E+02    0.20501E+07    0.97043E+03
   262    0.54080E+04    0.36703E+01    0.86009E+02    0.20412E+07    0.96241E+03
   263    0.53834E+04    0.37853E+01    0.87525E+02    0.20325E+07    0.95447E+03
   264    0.53582E+04    0.39027E+01    0.89018E+02    0.20237E+07    0.94663E+03
   265    0.53324E+04    0.40223E+01    0.90479E+02    0.20151E+07    0.93887E+03
   266    0.53063E+04    0.41445E+01    0.91932E+02    0.20065E+07    0.93121E+03
   267    0.52797E+04    0.42688E+01    0.93355E+02    0.19980E+07    0.92363E+03
   268    0.52526E+04    0.43955E+01    0.94761E+02    0.19895E+07    0.91614E+03
   269    0.52251E+04    0.45245E+01    0.96143E+02    0.19811E+07    0.90873E+03
   270    0.51972E+04    0.46558E+01    0.97502E+02    0.19727E+07    0.90141E+03
   271    0.51689E+04    0.47893E+01    0.98838E+02    0.19644E+07    0.89417E+03
   272    0.51404E+04    0.49253E+01    0.10014E+03    0.19561E+07    0.88702E+03
   273    0.51114E+04    0.50632E+01    0.10143E+03    0.19479E+07    0.87994E+03
   274    0.50820E+04    0.52035E+01    0.10268E+03    0.19397E+07    0.87294E+03
   275    0.50523E+04    0.53459E+01    0.10391E+03    0.19316E+07    0.86602E+03
   276    0.50223E+04    0.54904E+01    0.10511E+03    0.19236E+07    0.85918E+03
   277    0.49919E+04    0.56372E+01    0.10628E+03    0.19156E+07    0.85242E+03
   278    0.49612E+04    0.57860E+01    0.10742E+03    0.19076E+07    0.84573E+03
   279    0.49302E+04    0.59369E+01    0.10853E+03    0.18998E+07    0.83911E+03
   280    0.48989E+04    0.60899E+01    0.10962E+03    0.18919E+07    0.83257E+03
   281    0.48674E+04    0.62449E+01    0.11067E+03    0.18841E+07    0.82610E+03
   282    0.48355E+04    0.64018E+01    0.11170E+03    0.18764E+07    0.81970E+03
   283    0.48033E+04    0.65607E+01    0.11268E+03    0.18687E+07    0.81336E+03
   284    0.47710E+04    0.67216E+01    0.11364E+03    0.18610E+07    0.80710E+03
   285    0.47384E+04    0.68844E+01    0.11457E+03    0.18534E+07    0.80090E+03
   286    0.47055E+04    0.70490E+01    0.11546E+03    0.18459E+07    0.79477E+03
   287    0.46724E+04    0.72155E+01    0.11632E+03    0.18384E+07    0.78871E+03
   288    0.46391E+04    0.73837E+01    0.11714E+03    0.18309E+07    0.78271E+03
   289    0.46056E+04    0.75537E+01    0.11794E+03    0.18235E+07    0.77677E+03
   290    0.45719E+04    0.77253E+01    0.11870E+03    0.18161E+07    0.77089E+03
   291    0.45381E+04    0.78992E+01    0.11941E+03    0.18088E+07    0.76508E+03
   292    0.45038E+04    0.80743E+01    0.12010E+03    0.18016E+07    0.75932E+03
   293    0.44696E+04    0.82502E+01    0.12074E+03    0.17943E+07    0.75362E+03
   294    0.44352E+04    0.84285E+01    0.12136E+03    0.17871E+07    0.74798E+03
   295    0.44008E+04    0.86075E+01    0.12193E+03    0.17800E+07    0.74240E+03
   296    0.43661E+04    0.87889E+01    0.12247E+03    0.17729E+07    0.73687E+03
   297    0.43313E+04    0.89704E+01    0.12298E+03    0.17658E+07    0.73139E+03
   298    0.42963E+04    0.91542E+01    0.12344E+03    0.17588E+07    0.72597E+03
   299    0.42613E+04    0.93395E+01    0.12386E+03    0.17518E+07    0.72059E+03
   300    0.42261E+04    0.95250E+01    0.12425E+03    0.17449E+07    0.71527E+03
   301    0.41909E+04    0.97120E+01    0.12460E+03    0.17380E+07    0.71000E+03
   302    0.41557E+04    0.98998E+01    0.12491E+03    0.17311E+07    0.70478E+03
   303    0.41204E+04    0.10089E+02    0.12518E+03    0.17243E+07    0.69960E+03
   304    0.40850E+04    0.10280E+02    0.12541E+03    0.17176E+07    0.69447E+03
   305    0.40496E+04    0.10471E+02    0.12560E+03    0.17108E+07    0.68939E+03
   306    0.40141E+04    0.10663E+02    0.12575E+03    0.17041E+07    0.68436E+03
   307    0.39787E+04    0.10855E+02    0.12586E+03    0.16975E+07    0.67937E+03
   308    0.39432E+04    0.11050E+02    0.12594E+03    0.16908E+07    0.67442E+03
   309    0.39078E+04    0.11244E+02    0.12596E+03    0.16842E+07    0.66952E+03
   310    0.38724E+04    0.11439E+02    0.12596E+03    0.16777E+07    0.66467E+03
   311    0.38370E+04    0.11635E+02    0.12591E+03    0.16712E+07    0.65986E+03
   312    0.38017E+04    0.11831E+02    0.12582E+03    0.16647E+07    0.65509E+03
