#    L    TT             EE             TE             PP             TP          
   201    0.55996E+04    0.65770E+00   -0.13555E+02    0.27124E+07    0.16823E+04
   202    0.56115E+04    0.65801E+00   -0.12263E+02    0.26987E+07    0.16657E+04
   203    0.56227E+04    0.65924E+00   -0.10948E+02    0.26852E+07    0.16492E+04
   204    0.56333E+04    0.66141E+00   -0.96152E+01    0.26717E+07    0.16329E+04
   205    0.56433E+04    0.66457E+00   -0.82609E+01    0.26583E+07    0.16168E+04
   206    0.56527E+04    0.66875E+00   -0.68868E+01    0.26450E+07    0.16009E+04
   207    0.56615E+04    0.67398E+00   -0.54934E+01    0.26319E+07    0.15852E+04
   208    0.56696E+04    0.68031E+00   -0.40813E+01    0.26188E+07    0.15696E+04
   209    0.56770E+04    0.68776E+00   -0.26507E+01    0.26058E+07    0.15543E+04
   210    0.56839E+04    0.69638E+00   -0.12027E+01    0.25930E+07    0.15392E+04
   211    0.56901E+04    0.70621E+00    0.26269E+00    0.25802E+07    0.15242E+04
   212    0.56956E+04    0.71727E+00    0.17446E+01    0.25676E+07    0.15094E+04
   213    0.57006E+04    0.72961E+00    0.32429E+01    0.25550E+07    0.14948E+04
   214    0.57049E+04    0.74322E+00    0.47566E+01    0.25425E+07    0.14804E+04
   215    0.57086E+04    0.75829E+00    0.62847E+01    0.25301E+07    0.14661E+04
   216    0.57116E+04    0.77465E+00    0.78279E+01    0.25179E+07    0.14520E+04
   217    0.57140E+04    0.79243E+00    0.93840E+01    0.25057E+07    0.14381E+04
   218    0.57158E+04    0.81166E+00    0.10953E+02    0.24936E+07    0.14244E+04
   219    0.57170E+04    0.83231E+00    0.12537E+02    0.24816E+07    0.14108E+04
   220    0.57176E+04    0.85455E+00    0.14130E+02    0.24697E+07    0.13974E+04
   221    0.57176E+04    0.87830E+00    0.15735E+02    0.24578E+07    0.13842E+04
   222    0.57169E+04    0.90371E+00    0.17351E+02    0.24461E+07    0.13711E+04
   223    0.57155E+04    0.93071E+00    0.18977E+02    0.24345E+07    0.13582E+04
   224    0.57137E+04    0.95928E+00    0.20611E+02    0.24229E+07    0.13454E+04
   225    0.57112E+04    0.98959E+00    0.22256E+02    0.24114E+07    0.13328E+04
   226    0.57080E+04    0.10216E+01    0.23907E+02    0.24001E+07    0.13204E+04
   227    0.57042E+04    0.10554E+01    0.25566E+02    0.23888E+07    0.13081E+04
   228    0.56998E+04    0.10909E+01    0.27232E+02    0.23776E+07    0.12960E+04
   229    0.56949E+04    0.11282E+01    0.28903E+02    0.23664E+07    0.12840E+04
   230    0.56892E+04    0.11674E+01    0.30579E+02    0.23554E+07    0.12722E+04
   231    0.56829E+04    0.12084E+01    0.32261E+02    0.23444E+07    0.12605E+04
   232    0.56761E+04    0.12512E+01    0.33946E+02    0.23335E+07    0.12489E+04
   233    0.56686E+04    0.12960E+01    0.35634E+02    0.23227E+07    0.12375E+04
   234    0.56604E+04    0.13428E+01    0.37324E+02    0.23120E+07    0.12263E+04
   235    0.56516E+04    0.13915E+01    0.39015E+02    0.23014E+07    0.12152E+04
   236    0.56422E+04    0.14421E+01    0.40708E+02    0.22908E+07    0.12042E+04
   237    0.56321E+04    0.14948E+01    0.42401E+02    0.22803E+07    0.11933E+04
   238    0.56215E+04    0.15496E+01    0.44093E+02    0.22699E+07    0.11826E+04
   239    0.56103E+04    0.16063E+01    0.45784E+02    0.22596E+07    0.11721E+04
   240    0.55983E+04    0.16651E+01    0.47472E+02    0.22493E+07    0.11616E+04
   241    0.55859E+04    0.17260E+01    0.49158E+02    0.22391E+07    0.11513E+04
