#    L    TT             EE             BB             TE             PP             TP             EP          
    95    0.25521E+04    0.70869E+00    0.00000E+00   -0.20217E+02    0.10793E-06    0.38464E-03   -0.28272E-06
    96    0.25823E+04    0.72405E+00    0.00000E+00   -0.20875E+02    0.10725E-06    0.37879E-03   -0.26576E-06
    97    0.26129E+04    0.73932E+00    0.00000E+00   -0.21536E+02    0.10658E-06    0.37307E-03   -0.24453E-06
    98    0.26437E+04    0.75448E+00    0.00000E+00   -0.22198E+02    0.10591E-06    0.36747E-03   -0.21963E-06
    99    0.26746E+04    0.76949E+00    0.00000E+00   -0.22863E+02    0.10525E-06    0.36198E-03   -0.19170E-06
   100    0.27058E+04    0.78435E+00    0.00000E+00   -0.23527E+02    0.10459E-06    0.35661E-03   -0.16135E-06
   101    0.27372E+04    0.79913E+00    0.00000E+00   -0.24193E+02    0.10393E-06    0.35135E-03   -0.12920E-06
   102    0.27690E+04    0.81368E+00    0.00000E+00   -0.24859E+02    0.10328E-06    0.34619E-03   -0.95874E-07
   103    0.28009E+04    0.82806E+00    0.00000E+00   -0.25525E+02    0.10263E-06    0.34114E-03   -0.61981E-07
   104    0.28329E+04    0.84228E+00    0.00000E+00   -0.26189E+02    0.10199E-06    0.33618E-03   -0.28143E-07
   105    0.28651E+04    0.85626E+00    0.00000E+00   -0.26852E+02    0.10134E-06    0.33131E-03    0.50216E-08
   106    0.28975E+04    0.87008E+00    0.00000E+00   -0.27513E+02    0.10071E-06    0.32653E-03    0.36897E-07
   107    0.29299E+04    0.88359E+00    0.00000E+00   -0.28171E+02    0.10007E-06    0.32184E-03    0.66865E-07
   108    0.29626E+04    0.89686E+00    0.00000E+00   -0.28827E+02    0.99445E-07    0.31722E-03    0.94310E-07
   109    0.29955E+04    0.90982E+00    0.00000E+00   -0.29479E+02    0.98820E-07    0.31268E-03    0.11861E-06
   110    0.30284E+04    0.92247E+00    0.00000E+00   -0.30125E+02    0.98199E-07    0.30821E-03    0.13916E-06
   111    0.30616E+04    0.93488E+00    0.00000E+00   -0.30767E+02    0.97583E-07    0.30381E-03    0.15549E-06
   112    0.30948E+04    0.94698E+00    0.00000E+00   -0.31405E+02    0.96971E-07    0.29947E-03    0.16774E-06
   113    0.31283E+04    0.95876E+00    0.00000E+00   -0.32037E+02    0.96363E-07    0.29521E-03    0.17620E-06
   114    0.31619E+04    0.97015E+00    0.00000E+00   -0.32662E+02    0.95760E-07    0.29101E-03    0.18117E-06
   115    0.31958E+04    0.98131E+00    0.00000E+00   -0.33279E+02    0.95161E-07    0.28687E-03    0.18294E-06
   116    0.32296E+04    0.99200E+00    0.00000E+00   -0.33889E+02    0.94566E-07    0.28280E-03    0.18179E-06
   117    0.32637E+04    0.10023E+01    0.00000E+00   -0.34490E+02    0.93976E-07    0.27879E-03    0.17803E-06
   118    0.32979E+04    0.10124E+01    0.00000E+00   -0.35084E+02    0.93390E-07    0.27485E-03    0.17193E-06
   119    0.33322E+04    0.10220E+01    0.00000E+00   -0.35667E+02    0.92808E-07    0.27098E-03    0.16380E-06
   120    0.33666E+04    0.10312E+01    0.00000E+00   -0.36240E+02    0.92230E-07    0.26717E-03    0.15393E-06
   121    0.34010E+04    0.10401E+01    0.00000E+00   -0.36802E+02    0.91657E-07    0.26342E-03    0.14260E-06
   122    0.34355E+04    0.10484E+01    0.00000E+00   -0.37353E+02    0.91088E-07    0.25973E-03    0.13011E-06
   123    0.34700E+04    0.10563E+01    0.00000E+00   -0.37894E+02    0.90523E-07    0.25611E-03    0.11675E-06
   124    0.35046E+04    0.10638E+01    0.00000E+00   -0.38420E+02    0.89962E-07    0.25255E-03    0.10280E-06
   125    0.35392E+04    0.10709E+01    0.00000E+00   -0.38934E+02    0.89406E-07    0.24906E-03    0.88563E-07
   126    0.35739E+04    0.10775E+01    0.00000E+00   -0.39435E+02    0.88854E-07    0.24562E-03    0.74326E-07
   127    0.36086E+04    0.10836E+01    0.00000E+00   -0.39922E+02    0.88306E-07    0.24225E-03    0.60378E-07
   128    0.36432E+04    0.10893E+01    0.00000E+00   -0.40395E+02    0.87763E-07    0.23894E-03    0.47010E-07
   129    0.36779E+04    0.10945E+01    0.00000E+00   -0.40853E+02    0.87224E-07    0.23569E-03    0.34511E-07
   130    0.37126E+04    0.10991E+01    0.00000E+00   -0.41295E+02    0.86689E-07    0.23250E-03    0.23173E-07
   131    0.37472E+04    0.11034E+01    0.00000E+00   -0.41723E+02    0.86158E-07    0.22937E-03    0.13222E-07
   132    0.37820E+04    0.11071E+01    0.00000E+00   -0.42133E+02    0.85632E-07    0.22630E-03    0.46321E-08
   133    0.38166E+04    0.11103E+01    0.00000E+00   -0.42528E+02    0.85110E-07    0.22329E-03   -0.26856E-08
   134    0.38512E+04    0.11131E+01    0.00000E+00   -0.42903E+02    0.84592E-07    0.22033E-03   -0.88197E-08
   135    0.38858E+04    0.11153E+01    0.00000E+00   -0.43261E+02    0.84078E-07    0.21743E-03   -0.13859E-07
   136    0.39203E+04    0.11170E+01    0.00000E+00   -0.43599E+02    0.83569E-07    0.21459E-03   -0.17892E-07
   137    0.39547E+04    0.11182E+01    0.00000E+00   -0.43919E+02    0.83063E-07    0.21179E-03   -0.21008E-07
   138    0.39891E+04    0.11189E+01    0.00000E+00   -0.44219E+02    0.82561E-07    0.20904E-03   -0.23295E-07
   139    0.40232E+04    0.11192E+01    0.00000E+00   -0.44499E+02    0.82064E-07    0.20634E-03   -0.24842E-07
   140    0.40573E+04    0.11189E+01    0.00000E+00   -0.44759E+02    0.81571E-07    0.20369E-03   -0.25737E-07
   141    0.40913E+04    0.11181E+01    0.00000E+00   -0.44997E+02    0.81081E-07    0.20109E-03   -0.26069E-07
   142    0.41252E+04    0.11168E+01    0.00000E+00   -0.45215E+02    0.80596E-07    0.19853E-03   -0.25926E-07
   143    0.41591E+04    0.11151E+01    0.00000E+00   -0.45412E+02    0.80114E-07    0.19601E-03   -0.25397E-07
   144    0.41927E+04    0.11128E+01    0.00000E+00   -0.45586E+02    0.79637E-07    0.19353E-03   -0.24570E-07
   145    0.42262E+04    0.11101E+01    0.00000E+00   -0.45739E+02    0.79163E-07    0.19109E-03   -0.23534E-07
   146    0.42597E+04    0.11068E+01    0.00000E+00   -0.45869E+02    0.78693E-07    0.18869E-03   -0.22377E-07
   147    0.42929E+04    0.11032E+01    0.00000E+00   -0.45975E+02    0.78227E-07    0.18633E-03   -0.21188E-07
   148    0.43259E+04    0.10990E+01    0.00000E+00   -0.46059E+02    0.77764E-07    0.18400E-03   -0.20054E-07
   149    0.43588E+04    0.10943E+01    0.00000E+00   -0.46119E+02    0.77306E-07    0.18171E-03   -0.19064E-07
   150    0.43914E+04    0.10893E+01    0.00000E+00   -0.46153E+02    0.76851E-07    0.17945E-03   -0.18307E-07
   151    0.44239E+04    0.10838E+01    0.00000E+00   -0.46163E+02    0.76400E-07    0.17722E-03   -0.17851E-07
   152    0.44561E+04    0.10778E+01    0.00000E+00   -0.46150E+02    0.75953E-07    0.17502E-03   -0.17687E-07
   153    0.44881E+04    0.10715E+01    0.00000E+00   -0.46109E+02    0.75509E-07    0.17285E-03   -0.17787E-07
   154    0.45199E+04    0.10647E+01    0.00000E+00   -0.46044E+02    0.75069E-07    0.17071E-03   -0.18122E-07
   155    0.45515E+04    0.10576E+01    0.00000E+00   -0.45954E+02    0.74632E-07    0.16860E-03   -0.18665E-07
   156    0.45827E+04    0.10501E+01    0.00000E+00   -0.45838E+02    0.74199E-07    0.16652E-03   -0.19386E-07
