#    L    TT             EE             BB             TE             PP             TP             EP          
   182    0.52904E+04    0.78742E+00    0.00000E+00   -0.33891E+02    0.63857E-07    0.12140E-03   -0.35972E-08
   183    0.53121E+04    0.77707E+00    0.00000E+00   -0.33056E+02    0.63513E-07    0.12008E-03   -0.80626E-09
   184    0.53334E+04    0.76696E+00    0.00000E+00   -0.32194E+02    0.63171E-07    0.11879E-03    0.21913E-08
   185    0.53542E+04    0.75723E+00    0.00000E+00   -0.31306E+02    0.62831E-07    0.11751E-03    0.53731E-08
   186    0.53742E+04    0.74776E+00    0.00000E+00   -0.30391E+02    0.62495E-07    0.11626E-03    0.87172E-08
   187    0.53940E+04    0.73867E+00    0.00000E+00   -0.29448E+02    0.62161E-07    0.11503E-03    0.12201E-07
   188    0.54133E+04    0.72995E+00    0.00000E+00   -0.28480E+02    0.61831E-07    0.11382E-03    0.15803E-07
   189    0.54319E+04    0.72165E+00    0.00000E+00   -0.27486E+02    0.61502E-07    0.11263E-03    0.19500E-07
   190    0.54504E+04    0.71382E+00    0.00000E+00   -0.26468E+02    0.61177E-07    0.11145E-03    0.23270E-07
   191    0.54680E+04    0.70647E+00    0.00000E+00   -0.25422E+02    0.60854E-07    0.11030E-03    0.27091E-07
   192    0.54852E+04    0.69964E+00    0.00000E+00   -0.24351E+02    0.60534E-07    0.10916E-03    0.30941E-07
   193    0.55018E+04    0.69337E+00    0.00000E+00   -0.23256E+02    0.60217E-07    0.10804E-03    0.34797E-07
   194    0.55181E+04    0.68769E+00    0.00000E+00   -0.22135E+02    0.59902E-07    0.10693E-03    0.38638E-07
   195    0.55337E+04    0.68264E+00    0.00000E+00   -0.20991E+02    0.59589E-07    0.10585E-03    0.42440E-07
   196    0.55487E+04    0.67825E+00    0.00000E+00   -0.19823E+02    0.59279E-07    0.10477E-03    0.46183E-07
   197    0.55632E+04    0.67457E+00    0.00000E+00   -0.18632E+02    0.58972E-07    0.10371E-03    0.49843E-07
   198    0.55772E+04    0.67163E+00    0.00000E+00   -0.17417E+02    0.58667E-07    0.10267E-03    0.53399E-07
   199    0.55907E+04    0.66947E+00    0.00000E+00   -0.16180E+02    0.58364E-07    0.10164E-03    0.56828E-07
   200    0.56036E+04    0.66811E+00    0.00000E+00   -0.14920E+02    0.58064E-07    0.10062E-03    0.60108E-07
   201    0.56160E+04    0.66761E+00    0.00000E+00   -0.13638E+02    0.57766E-07    0.99612E-04    0.63222E-07
   202    0.56278E+04    0.66799E+00    0.00000E+00   -0.12334E+02    0.57471E-07    0.98617E-04    0.66168E-07
   203    0.56390E+04    0.66930E+00    0.00000E+00   -0.11009E+02    0.57178E-07    0.97634E-04    0.68950E-07
   204    0.56495E+04    0.67156E+00    0.00000E+00   -0.96640E+01    0.56887E-07    0.96664E-04    0.71572E-07
